,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
0,0,0,0,0,0,0,PMPerformance,Ethanol,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5c(O)c3ccc5)ccc4,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5c(O)c3ccc5)ccc4,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,424.4960000000001,5.185600000000006,424.4960000000001,5.185600000000006,0,0,1,0,0,0,0,0,1,0,0.0728555,0.19713941,0.32017505,0.25416487,-0.09155166,0.150556634,-0.05188498250433182,0.3529982505043318
1,1,1,1,1,1,1,PMPerformance,Ethanol,C[n+]1c2ccccc2cc3ccccc13.O=Cl(=O)([O-])=O,C[n+]1c2ccccc2cc3ccccc13.O=Cl(=O)([O-])=O,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,293.706,-1.938499999999998,293.706,-1.938499999999998,0,0,1,0,0,0,0,0,1,0,0.49709126,0.12498924,0.49702588,-0.08587527,0.08117926,0.222882074,-0.10288575391781948,0.5486499019178195
2,2,2,2,2,2,2,PMPerformance,Ethanol,O=c(c(N)c1N)c1=O,O=c(c(N)c1N)c1=O,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,112.088,-1.553,112.088,-1.553,0,0,1,0,0,0,0,0,1,0,0.01579535,0.22358894,-0.0691188,-0.018761635,0.11125383,0.052551537,-0.09163662344264994,0.19673969744264996
3,3,3,3,3,3,3,PMPerformance,Ethanol,CC1(C)C2(CCC1CC2=O)CS(Nc3ncccc3)(=O)=O,CC1(C)C2(CCC1CC2=O)CS(Nc3ncccc3)(=O)=O,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,308.4030000000001,2.2187,308.4030000000001,2.2187,0,0,1,0,0,0,0,0,1,0,0.38537404,0.4966879,0.3901205,0.61984193,0.08636907,0.39567868799999995,0.15026423144973833,0.6410931445502616
4,4,4,4,4,4,4,PMPerformance,Ethanol,Oc(cc1)c(c2c(O)ccc3c2cccc3)c4c1cccc4,Oc(cc1)c(c2c(O)ccc3c2cccc3)c4c1cccc4,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,286.33,5.071200000000003,286.33,5.071200000000003,0,0,1,0,0,0,0,0,1,0,0.002082169,0.08073506,0.22757834,0.08320749,-0.13363427,0.0519937578,-0.11176853969294652,0.2157560552929465
5,5,5,5,5,5,5,PMPerformance,Ethanol,O=c(c(OC)c1Nc2ccccc2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,203.197,1.0347999999999995,203.197,1.0347999999999995,0,0,1,0,0,0,0,0,1,0,0.084631085,0.20927048,0.061209142,-0.030541837,-0.05723846,0.05346608199999999,-0.07767363667560373,0.18460580067560373
6,6,6,6,6,6,6,PMPerformance,Ethanol,c1cccnc1,c1cccnc1,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,79.10199999999999,1.0816,79.10199999999999,1.0816,0,0,1,0,0,0,0,0,1,0,-0.33048213,-0.12710863,-0.12746465,-0.58312196,-0.34534746,-0.30270496599999996,-0.5372832665497277,-0.06812666545027221
7,7,7,7,7,7,7,PMPerformance,Ethanol,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,308.425,3.6823000000000015,308.425,3.6823000000000015,0,0,1,0,0,0,0,0,1,0,0.3025067,0.32934082,0.15607575,0.08339885,-0.0754658,0.159171264,-0.04702378069744706,0.3653663086974471
8,8,8,8,8,8,8,PMPerformance,Ethanol,COC[C@H]1NCCC1,COC[C@H]1NCCC1,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,115.176,0.3847999999999998,115.176,0.3847999999999998,0,0,1,0,0,0,0,0,1,0,0.35919398,0.24488553,-0.01778686,0.11540535,-0.13958204,0.11242319200000002,-0.1350640544065871,0.3599104384065871
9,9,9,9,9,9,9,PMPerformance,Ethanol,O=C1NCCN1,O=C1NCCN1,0.5,30,25,0.539,CF,PM,300,-1.0,0.0,1,1,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,86.09400000000001,-0.7008000000000001,86.09400000000001,-0.7008000000000001,0,0,1,0,0,0,0,0,1,0,0.48067474,0.50882405,0.22257227,-0.06374425,-0.015428126,0.2265797368,-0.10607152968543543,0.5592310032854354
