,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9978471076428471,0.34988666143641556,100.00000097493435,211.27099608858006,161.78820616590315,16.178820458857476,38.24267466699034,0.002022531956187099,0.8737897712397789,0.0022502827502525993,1.1430484481038243,0.0025058760648009834,2.328609924223848,0.005466347350847733,0.2911474777737139
1,1.0,0.9978471076428658,0.34988666143294433,100.00000097493435,211.2709960908281,161.78820616568865,16.178820458836025,38.24267466689689,0.002022531956259146,0.8737897712498242,0.0022502827503465927,1.1430484481252101,0.0025058760648143286,2.328609923711174,0.005466347351115308,0.29114747777599437
2,1.0,0.997847107642815,0.3498866614429495,100.00000097493435,211.27099610036814,161.78820616699198,16.17882045896636,38.2426746674034,0.002022531955707218,0.8737897713354054,0.0022502827493797502,1.1430484482636194,0.0025058760617438715,2.328609919284357,0.005466347350449676,0.29114747791904155
3,1.0,0.9978471076460356,0.3498866608668063,100.00000097493435,211.27099611311456,161.78820614150405,16.178820456417565,38.24267462400882,0.0020225319570431376,0.8737897519620071,0.002250282751911581,1.1430484250947768,0.002505876068145517,2.3286098922719534,0.0054663473548662075,0.29114747621570264
4,1.0,0.9978471076428619,0.3498866614335363,100.00000097493435,211.27099609364998,161.78820616567594,16.178820458834757,38.2426746670054,0.0020225319563862993,0.8737897713388305,0.002250282750531214,1.1430484481448515,0.0025058760644839405,2.3286099227942025,0.005466347351044063,0.29114747780226635
5,1.0,0.9978460948140966,0.35007231457052435,100.00000097493529,211.19759671547098,161.7997558708325,16.179975429339,38.24610882582205,0.0020179842658005266,0.8715985271431202,0.002244748997655537,1.139647897290557,0.0024989969188847646,2.3319893300733057,0.005445986542296724,0.2915720929864766
6,1.0,0.9978460948140643,0.3500723145766918,100.00000097493529,211.19759670921758,161.79975587143875,16.179975429399622,38.24610882583896,0.0020179842651067577,0.8715985269512697,0.0022447489964605985,1.139647897255787,0.0024989969191125776,2.3319893313626747,0.005445986541540445,0.2915720929696796
7,1.0,0.9978460948140631,0.35007231457690546,100.00000097493529,211.19759670918944,161.79975587144867,16.179975429400617,38.24610882584399,0.0020179842651028555,0.8715985269494161,0.002244748996455728,1.1396478972521908,0.002498996919106531,2.3319893313471516,0.005445986541506284,0.2915720929706651
8,1.0,0.9978460948140643,0.3500723145767032,100.00000097493529,211.19759670914178,161.79975587143986,16.179975429399732,38.24610882583751,0.00201798426510549,0.871598526950192,0.0022447489964625383,1.139647897254497,0.002498996919117219,2.33198933138672,0.005445986541537242,0.2915720929690872
9,1.0,0.9978460948141021,0.35007231457012594,100.00000097493529,211.19759670817635,161.79975587121388,16.179975429377137,38.2461088254949,0.0020179842652159915,0.8715985268726612,0.0022447489966050086,1.1396478971751764,0.0024989969191690797,2.3319893320067395,0.005445986541969979,0.291572092930828
