,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.4050046925664959,0.8924929512322257,1.4103237015630472,12.86260669660341,1.4999999850982821,10.635856033872562,13.092287281700997,-5.856893631349458e-10,2.1946578513953952e-08,-5.889975378700568e-10,2.089962290971901e-08,-5.926853656391685e-10,1.955749530370855e-08,-2.682709651426823e-09,-2.6797356025642127e-09
1,1.0,0.4050046925656707,0.8924929512334632,1.4103237015623544,12.862606696858938,1.4999999850982821,10.635856033877786,13.092287281852387,-5.856899344257236e-10,2.1946578414828492e-08,-5.889979111123154e-10,2.0899622979855324e-08,-5.926853881281322e-10,1.955749534152343e-08,-2.6419458798910134e-09,-2.679577907878675e-09
2,1.0,0.40500469256566707,0.8924929512334684,1.4103237015623515,12.862606696859945,1.4999999850982821,10.635856033877808,13.092287281852986,-5.856899366115513e-10,2.1946578414634257e-08,-5.889979135403677e-10,2.0899622979959297e-08,-5.926853881580736e-10,1.9557495341632412e-08,-2.6418724426009716e-09,-2.679487319961498e-09
3,1.0,0.4050046925664981,0.8924929512322223,1.410323701563049,12.862606696602754,1.4999999850982821,10.635856033872546,13.092287281700607,-5.856893624090252e-10,2.1946578514143052e-08,-5.889975377400197e-10,2.0899622909603774e-08,-5.926853656116407e-10,1.9557495303621782e-08,-2.682782324110092e-09,-2.6797696936383364e-09
4,1.0,0.4050046925654221,0.892492951233836,1.410323701562153,12.86260669692508,1.4999999850982821,10.635856033879303,13.092287281891997,-5.85689879137894e-10,2.1946578418011556e-08,-5.889978568664867e-10,2.0899622971830765e-08,-5.926853876569601e-10,1.9557495345488325e-08,-2.644400688129082e-09,-2.6661341485466423e-09
5,1.0,0.5736858064858434,0.8526283778439074,1.7726415267535047,24.48836171769337,1.9999999801195987,11.282596903743356,18.52236796957151,-4.1317480474535843e-10,1.3801835015095362e-08,-4.1554972934023243e-10,1.2918554782432347e-08,-4.187856527221813e-10,1.1731945117440881e-08,-1.3703317210319194e-09,-1.3559527605148754e-09
6,1.0,0.5736858064860431,0.8526283778435083,1.7726415267538842,24.488361717603844,1.9999999801195987,11.28259690374094,18.52236796953174,-4.131747963681903e-10,1.380183501982068e-08,-4.155497256594289e-10,1.291855478433657e-08,-4.187856527178669e-10,1.1731945110724532e-08,-1.3704592229575147e-09,-1.3633451714248271e-09
7,1.0,0.5736858064858434,0.8526283778439073,1.772641526753505,24.488361717693365,1.9999999801195987,11.282596903743354,18.522367969571505,-4.131748047444989e-10,1.3801835015095851e-08,-4.1554972934047557e-10,1.2918554782432254e-08,-4.1878565272218586e-10,1.1731945117440418e-08,-1.3703317297755224e-09,-1.3559530584628625e-09
8,1.0,0.5736858064858408,0.852628377843913,1.7726415267534994,24.48836171769443,1.9999999801195987,11.282596903743388,18.522367969571988,-4.131748014518051e-10,1.3801835015740602e-08,-4.155497280785581e-10,1.291855478199709e-08,-4.1878565271934904e-10,1.1731945117159375e-08,-1.3703824746411603e-09,-1.3558090052127501e-09
9,1.0,0.573685806485841,0.852628377843912,1.7726415267535005,24.4883617176944,1.9999999801195987,11.282596903743384,18.522367969571967,-4.13174804767089e-10,1.3801835015058e-08,-4.15549729349765e-10,1.2918554782401893e-08,-4.1878565272223554e-10,1.1731945117508008e-08,-1.3703313502362235e-09,-1.3558662836471596e-09
10,1.0,0.6735996213765592,0.8160009378656657,2.120898096224894,34.008664593036386,2.4999999751441484,11.787459188133742,21.74319116252808,-3.5290590186829754e-10,1.0057932155032825e-08,-3.549817329981071e-10,9.30983560083744e-09,-3.5824555005814703e-10,8.432525433216686e-09,-1.0077842291469072e-09,-9.854232659910553e-10
11,1.0,0.6735996213765586,0.816000937865667,2.120898096224892,34.008664593036976,2.4999999751441484,11.78745918813375,21.743191162528294,-3.5290590060814004e-10,1.0057932155293897e-08,-3.5498173263623516e-10,9.309835600779577e-09,-3.582455500590983e-10,8.432525432973879e-09,-1.0077420915823193e-09,-9.854343391655866e-10
12,1.0,0.6735996213765593,0.8160009378656654,2.1208980962248947,34.008664593036315,2.4999999751441484,11.787459188133736,21.743191162528053,-3.529059010118387e-10,1.0057932155194053e-08,-3.5498173259879655e-10,9.309835600783349e-09,-3.582455500584971e-10,8.43252543308488e-09,-1.007781023732823e-09,-9.85431508551983e-10
13,1.0,0.6735996213765593,0.8160009378656654,2.1208980962248942,34.00866459303635,2.4999999751441484,11.78745918813374,21.743191162528063,-3.529059010058644e-10,1.0057932155194993e-08,-3.549817325977378e-10,9.309835600783892e-09,-3.5824555005850334e-10,8.432525433083225e-09,-1.0077790029881289e-09,-9.854315552246624e-10
14,1.0,0.6735996213765609,0.816000937865661,2.1208980962249013,34.00866459303442,2.4999999751441484,11.787459188133699,21.743191162527374,-3.5290590378616015e-10,1.0057932154637354e-08,-3.5498173345836516e-10,9.309835600895912e-09,-3.582455500565023e-10,8.432525433612978e-09,-1.0079072698327814e-09,-9.854071658057046e-10
15,1.0,0.7399255759427963,0.7802232639051389,2.4641738531861823,42.10574311807123,2.9999999701648092,12.174465556826695,23.884996740699606,-3.2257597183038074e-10,7.651578059318735e-09,-3.2449663535841107e-10,7.011077410226775e-09,-3.2784574323588295e-10,6.576280245698889e-09,-8.435395761408094e-10,-8.133312933851687e-10
16,1.0,0.7399255759427962,0.7802232639051386,2.4641738531861828,42.10574311807113,2.9999999701648092,12.174465556826691,23.884996740699577,-3.225759719186082e-10,7.651578059300723e-09,-3.244966353831828e-10,7.011077410229422e-09,-3.2784574323585384e-10,6.576280245719085e-09,-8.43544230774822e-10,-8.133307319165461e-10
17,1.0,0.7399255759427964,0.7802232639051383,2.464173853186184,42.105743118071004,2.9999999701648092,12.174465556826686,23.88499674069954,-3.225759718672726e-10,7.651578059307234e-09,-3.2449663537023727e-10,7.011077410235563e-09,-3.278457432358718e-10,6.576280245704183e-09,-8.435501703281185e-10,-8.133310461843618e-10
18,1.0,0.7399255759427962,0.7802232639051389,2.4641738531861828,42.1057431180712,2.9999999701648092,12.174465556826691,23.8849967406996,-3.2257597186267723e-10,7.651578059312025e-09,-3.2449663538713905e-10,7.011077410227927e-09,-3.278457432358726e-10,6.5762802457062606e-09,-8.435412625697779e-10,-8.133310788569738e-10
19,1.0,0.7399255759427966,0.7802232639051373,2.464173853186186,42.105743118070485,2.9999999701648092,12.174465556826673,23.88499674069937,-3.225759726416748e-10,7.651578059154424e-09,-3.2449663555777783e-10,7.0110774102412145e-09,-3.2784574323560383e-10,6.576280245894739e-09,-8.43576720210664e-10,-8.133264150753559e-10
20,1.0,0.7873095552227521,0.7444165488571615,2.8059192721852435,49.383551502584325,3.4999999651783544,12.47363029960788,25.418310846263818,-3.0458066745465145e-10,5.8097676074757365e-09,-3.063996793383909e-10,5.257999126774498e-09,-3.0982387086617685e-10,5.395785190338314e-09,-7.510657751749775e-10,-7.110153634062826e-10
