,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9981295168687518,0.29963693367913224,100.00000097490992,244.68721727817024,159.53037098509327,15.953036942981601,38.2530162196954,0.0018687381430733934,0.8339717014763429,0.002069237349803054,1.0778226366381962,0.002285569381766534,2.9591282277062616,0.00481296766646395,0.27489455732040463
1,1.0,0.9981295167799135,0.299636908197902,100.0000009909091,244.68722072256165,159.53034209556407,15.953034051476344,38.25301522550875,0.0018687398521799279,0.8339712754634927,0.00206924199800747,1.0778224011374917,0.0022856361605897986,2.9591309011163163,0.004812819447392625,0.27489446505093945
2,1.0,0.9981295168688843,0.29963693365509864,100.00000097490992,244.6872172934001,159.53037098360525,15.9530369428328,38.25301621975206,0.001868738143011224,0.8339717015102475,0.002069237349797518,1.0778226367633474,0.0022855693817029716,2.9591282295704726,0.004812967667211169,0.274894557277976
3,1.0,0.9981295168689895,0.29963693363514426,100.00000097490992,244.6872173025021,159.53037098188878,15.953036942661152,38.25301621911208,0.0018687381431650625,0.8339717013523209,0.00206923735000465,1.0778226366041654,0.0022855693820442538,2.9591282295354238,0.00481296766777699,0.27489455723357753
4,1.0,0.9981295166013443,0.2996369409098742,100.00000097494096,244.6871957995811,159.53034440026755,15.95303428449409,38.25301444759189,0.0018687406250634116,0.8339708119519367,0.0020692410775454894,1.0778217266183805,0.0022856351910580264,2.9591272991772946,0.004812817259481108,0.274894520266052
5,1.0,0.9981261153600768,0.30027224569949484,100.00000097491326,244.32297422734317,159.58041744211226,15.958041588634176,38.260022481705185,0.0018628740684619772,0.8313473993179608,0.0020626230248881393,1.0733693188201847,0.0022792184576053477,2.9381787164352726,0.004785955234793245,0.27621817695152706
6,1.0,0.9981261153533932,0.30027224697565963,100.00000097491326,244.32297409122702,159.5804175478338,15.958041599206329,38.26002260044522,0.0018628740662873042,0.8313474503341697,0.0020626230212632077,1.073369380597577,0.0022792184948012173,2.938178851561235,0.004785955237923989,0.27621818026373507
7,1.0,0.9981261153553834,0.3002722466383073,100.00000097491326,244.32297429928707,159.58041754159734,15.958041598582684,38.26002260506192,0.0018628740644549078,0.8313474486725498,0.0020626230194076816,1.073369374337617,0.0022792184648784118,2.9381789047026268,0.004785955096687089,0.2762181799149713
8,1.0,0.99812611534432,0.300272248695189,100.00000097491326,244.32297310612452,159.5804176975673,15.958041614179677,38.26002262501396,0.0018628740522590548,0.8313474447772421,0.0020626230021905103,1.0733693594216709,0.0022792184471383207,2.9381788269540565,0.004785954942916158,0.2762181841184649
9,1.0,0.9981261152941926,0.300272258044449,100.00000097491326,244.32296716098617,159.5804184766895,15.9580416920919,38.26002258674374,0.0018628740461433884,0.8313474990396642,0.0020626228660875377,1.0733694160310432,0.0022792178408246894,2.938177903664544,0.004785955133600143,0.2762181994513425
10,1.0,0.9980715401268605,0.3105290545487855,100.00000097494109,238.6697216856687,160.3946779564168,16.03946763926632,38.375416626473324,0.0017647365640215407,0.787449676561944,0.001951971999586111,1.0000839503187993,0.0021722173920694777,2.613091695959979,0.004353318848232575,0.29731551386873395
11,1.0,0.9980715403593047,0.3105290540779118,100.00000097497022,238.66973446088406,160.3947044862385,16.039470292243834,38.375417737374796,0.0017647341303738049,0.7874501062125816,0.0019519697070972321,1.0000842465153614,0.0021721522656521788,2.613091357018199,0.004353461644411187,0.29731555906435037
12,1.0,0.9980715403593355,0.31052905407520026,100.00000097497022,238.669734315856,160.39470448771678,16.03947029239166,38.37541771250007,0.001764734129190716,0.7874500943776334,0.0019519697059229401,1.0000842014581333,0.0021721522650840503,2.61309133961741,0.004353461638691794,0.2973155591254085
13,1.0,0.9980715403535781,0.31052905521521756,100.00000097497022,238.66973388929057,160.39470461243047,16.039470304863027,38.37541775498172,0.0017647341196646489,0.7874501074954264,0.0019519696765059843,1.0000842461793034,0.002172152165672377,2.61309132008396,0.004353461748820754,0.2973155613965366
14,1.0,0.9980715403899096,0.3105290487536503,100.00000097497016,238.66973743260897,160.39470433953818,16.03947027757381,38.37541769041122,0.0017647341948446023,0.7874501350300895,0.0019519697268233882,1.0000842890889334,0.0021721516378344404,2.613091520653379,0.0043534633385539,0.2973155487515324
15,1.0,0.997619318277545,0.4004470936712586,100.00000097494096,202.0336023824229,167.95534020391577,16.795533856645037,39.49079298153952,0.0006549447037038234,0.2930380965571225,0.0007157486852624448,0.3084783601731599,0.0008759781460888558,0.6103161349544294,0.0011162354487289636,0.46230893944957147
16,1.0,0.9976193182963368,0.4004470927199901,100.00000097494096,202.03360084590062,167.95534159610511,16.795533995863973,39.49079268169269,0.0006549445453938496,0.2930379343798132,0.0007157486725335662,0.3084781946697241,0.000875974154235568,0.6103159022338689,0.0011162329949347604,0.4623089406920931
17,1.0,0.9976193182781123,0.4004470935768572,100.00000097494096,202.03360126174144,167.95534023429397,16.79553385968286,39.49079269002891,0.0006549446229887988,0.2930378765482423,0.000715748604437369,0.30847813045757155,0.0008759780397747046,0.6103157065100817,0.0011162353088131117,0.4623089384829032
18,1.0,0.9976193182874731,0.40044709304287757,100.00000097494096,202.03360136307748,167.95534086760966,16.79553392301443,39.49079272554059,0.0006549446338745095,0.2930379184878579,0.000715748579420482,0.3084781797825193,0.0008759762929065537,0.6103158476146081,0.0011162353002197264,0.46230893932349654
19,1.0,0.9976193182780463,0.4004470935584509,100.00000097494096,202.03360147056722,167.95534021335936,16.795533857589398,39.49079273676459,0.0006549446377313567,0.2930379177526759,0.0007157486220616001,0.3084781730516191,0.000875978083861199,0.6103157627260641,0.0011162353058331133,0.46230893847588894
20,1.0,0.9962118828308255,0.4999999900729755,77.11090280729442,168.60033982016367,131.99169082354996,17.117124299971753,40.00000039501354,-1.3698675275264383e-10,7.590873582082066e-09,-1.3050659849179631e-10,7.491711316964597e-09,-1.0472550895227059e-10,1.7480255363625094e-08,-2.343938695426848e-10,0.5372502425071433
21,1.0,0.9962118828308255,0.4999999900729755,77.11090280729441,168.60033982016367,131.9916908235499,17.11712429997175,40.00000039501354,-1.3698675275264357e-10,7.590873582082111e-09,-1.3050659849179575e-10,7.49171131696464e-09,-1.0472550895226435e-10,1.74802553636251e-08,-2.3439386954252557e-10,0.5372502425071433
22,1.0,0.9962118828308255,0.4999999900729755,77.11090280729447,168.60033982016367,131.99169082355002,17.117124299971753,40.00000039501354,-1.369867527526439e-10,7.590873582082035e-09,-1.305065984917966e-10,7.491711316964578e-09,-1.0472550895227315e-10,1.7480255363625077e-08,-2.3439386954277196e-10,0.5372502425071433
23,1.0,0.9962118828308255,0.4999999900729755,77.11090280729442,168.60033982016367,131.99169082354993,17.117124299971753,40.00000039501354,-1.3698675275264393e-10,7.590873582082027e-09,-1.3050659849179678e-10,7.491711316964567e-09,-1.0472550895227493e-10,1.748025536362513e-08,-2.3439386954282366e-10,0.5372502425071433
