,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9992273076440836,0.09999999010086465,67.71250064894443,847.4673055407258,129.41759983884796,19.112807620237472,40.00000039268242,-1.0259372945846985e-10,1.515152014520747e-08,-9.062662400477865e-11,1.5090743953938144e-08,-4.1772671286608426e-11,3.370865193002895e-08,-1.8778732739390723e-10,0.5363545170519233
1,1.0,0.9992273076440836,0.09999999010086465,67.71250064894444,847.4673055407259,129.417599838848,19.11280762023747,40.00000039268242,-1.0259372945847021e-10,1.5151520145207396e-08,-9.062662400477912e-11,1.5090743953938067e-08,-4.177267128660681e-11,3.3708651930028894e-08,-1.877873273939077e-10,0.5363545170519234
2,1.0,0.9992273076440836,0.09999999010086465,67.7125006489444,847.4673055407258,129.4175998388479,19.11280762023747,40.00000039268242,-1.0259372945847007e-10,1.5151520145207422e-08,-9.062662400477889e-11,1.509074395393813e-08,-4.177267128660566e-11,3.370865193002904e-08,-1.877873273939075e-10,0.5363545170519233
3,1.0,0.9992273076440836,0.09999999010086465,67.71250064894441,847.4673055407258,129.4175998388479,19.112807620237465,40.00000039268242,-1.0259372945847007e-10,1.515152014520742e-08,-9.062662400477899e-11,1.5090743953938087e-08,-4.177267128660646e-11,3.3708651930028967e-08,-1.8778732739390738e-10,0.5363545170519233
4,1.0,0.9992273076440836,0.09999999010086465,67.71250064894443,847.4673055407259,129.41759983884796,19.11280762023747,40.00000039268242,-1.0259372945847024e-10,1.5151520145207392e-08,-9.0626624004779e-11,1.5090743953938084e-08,-4.1772671286609254e-11,3.3708651930029046e-08,-1.8778732739390764e-10,0.5363545170519234
5,1.0,0.9977937736420589,0.19999999005801192,47.8439302460575,425.21264956538806,90.65252502175916,18.947549784380268,40.00000039626147,-1.580907107525266e-10,2.767335727492579e-09,-1.5263093820571029e-10,2.723086757049641e-09,-1.3111675094674764e-10,1.2887910485179315e-08,-2.6690765776495186e-10,0.5451604315536754
6,1.0,0.9977937736420589,0.19999999005801192,47.84393024605754,425.21264956538806,90.65252502175919,18.947549784380264,40.00000039626147,-1.5809071075252687e-10,2.7673357274925028e-09,-1.5263093820571065e-10,2.7230867570495584e-09,-1.311167509467481e-10,1.2887910485179202e-08,-2.669076577649524e-10,0.5451604315536754
7,1.0,0.9977937736420589,0.19999999005801192,47.84393024605754,425.21264956538806,90.65252502175919,18.947549784380264,40.00000039626147,-1.5809071075252632e-10,2.767335727492612e-09,-1.5263093820571013e-10,2.723086757049641e-09,-1.3111675094674764e-10,1.2887910485179354e-08,-2.6690765776495155e-10,0.5451604315536754
8,1.0,0.9977937736420589,0.19999999005801192,47.84393024605754,425.212649565388,90.6525250217592,18.947549784380264,40.00000039626147,-1.580907107526048e-10,2.7673357274925557e-09,-1.526309382059713e-10,2.7230867570496014e-09,-1.3111675104845017e-10,1.2887910485179262e-08,-2.669076577527728e-10,0.5451604315536754
9,1.0,0.9977937736420589,0.19999999005801192,47.84393024605753,425.21264956538806,90.6525250217592,18.947549784380268,40.00000039626147,-1.5809071075252723e-10,2.767335727492463e-09,-1.5263093820571085e-10,2.723086757049542e-09,-1.311167509467487e-10,1.2887910485179321e-08,-2.6690765776495274e-10,0.5451604315536756
10,1.0,0.9954599404742148,0.29999999024385016,35.11553239857824,284.4950026152301,66.07842661296124,18.81743550487551,40.00000038521223,1.402506087963125e-11,3.9770861247128564e-08,5.2564331319843623e-11,3.951814122103501e-08,1.873043384209341e-10,8.586778579084348e-08,3.146708350411457e-11,0.5561515373685514
11,1.0,0.9954599404742147,0.29999999024385016,35.11553239857772,284.4950026152303,66.07842661295912,18.817435504875178,40.00000038521223,1.4023417815347247e-11,3.977086124713934e-08,5.2563060617039985e-11,3.951814122095055e-08,1.8731236624113083e-10,8.586778579083543e-08,3.147002377472642e-11,0.556151537368541
12,1.0,0.9954599404742148,0.29999999024385016,35.11553239857825,284.4950026152301,66.0784266129613,18.81743550487552,40.00000038521223,1.402506266452491e-11,3.977086124712847e-08,5.2564332982480584e-11,3.951814122103496e-08,1.873043276737739e-10,8.586778579084367e-08,3.146707780013758e-11,0.5561515373685516
13,1.0,0.9954599404742148,0.29999999024385016,35.115532398578246,284.49500261523013,66.07842661296128,18.817435504875515,40.00000038521223,1.4025060975568743e-11,3.977086124712856e-08,5.256433140400801e-11,3.951814122103537e-08,1.873043372644901e-10,8.586778579084382e-08,3.146708305667914e-11,0.5561515373685515
14,1.0,0.9954599404742147,0.29999999024385016,35.11553239857772,284.4950026152303,66.0784266129591,18.817435504875174,40.00000038521223,1.4023417816573154e-11,3.9770861247139324e-08,5.256306061794699e-11,3.951814122095044e-08,1.8731236623590894e-10,8.586778579083534e-08,3.1470023773054685e-11,0.5561515373685408
15,1.0,0.9919472573226032,0.3999999901268217,26.53508635320021,214.1722376761878,49.67251608719073,18.719560745352567,40.00000039225231,-1.0227941175144699e-10,1.5596419338645097e-08,-9.140413097920396e-11,1.5410442898902134e-08,-3.946882686111136e-11,4.440401666508074e-08,-1.9009650862726483e-10,0.5700039236455726
16,1.0,0.9919472573226034,0.3999999901268217,26.53508635320021,214.17223767618782,49.67251608719073,18.71956074535257,40.00000039225231,-1.0227941174992674e-10,1.5596419338645116e-08,-9.140413098059365e-11,1.5410442898902193e-08,-3.946882684165535e-11,4.4404016665080976e-08,-1.9009650859865751e-10,0.5700039236455726
17,1.0,0.9919472573225889,0.3999999901268217,26.53508635317239,214.17223767619583,49.672516087089846,18.719560745334174,40.00000039225231,-1.0226346961778596e-10,1.5596419341546337e-08,-9.141388880695208e-11,1.5410442902135232e-08,-3.9103752602858834e-11,4.440401666960163e-08,-1.8995730709652576e-10,0.5700039236448773
18,1.0,0.9919472573226034,0.3999999901268217,26.535086353200217,214.17223767618782,49.67251608719074,18.71956074535257,40.00000039225231,-1.0227941175016827e-10,1.5596419338644964e-08,-9.14041309806955e-11,1.5410442898902068e-08,-3.9468826848688266e-11,4.4404016665080645e-08,-1.9009650860402204e-10,0.5700039236455726
19,1.0,0.9919472573226034,0.3999999901268217,26.53508635320021,214.17223767618782,49.67251608719072,18.71956074535257,40.00000039225231,-1.0227941175048395e-10,1.5596419338645255e-08,-9.140413098022292e-11,1.5410442898902332e-08,-3.94688268483097e-11,4.4404016665080566e-08,-1.9009650860997924e-10,0.5700039236455726
20,1.0,0.9868224863278656,0.49999999016951835,20.34954912372678,172.02042444190977,37.94342412523739,18.645830379109896,40.00000038874494,-5.003155752610545e-11,2.64460833133061e-08,-3.8661756753111246e-11,2.6067589969906786e-08,6.352465047360439e-11,7.716174524599307e-08,-1.2236941338906554e-10,0.5877691925991853
21,1.0,0.9868224863278656,0.49999999016951835,20.349549123726767,172.02042444190977,37.94342412523738,18.6458303791099,40.00000038874494,-5.003152080824131e-11,2.6446083313305292e-08,-3.866174717078266e-11,2.6067589969906085e-08,6.352442771284906e-11,7.716174524598974e-08,-1.2236926652577765e-10,0.5877691925991853
