,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9977521043255535,0.09999999014077239,26.49091851606736,860.3696088518726,44.48604589905576,16.79294203108659,40.00000039124196,-8.40370769230541e-11,1.8771546226835336e-08,-6.991115794529945e-11,1.8722415220864546e-08,1.9839876825287932e-11,5.2255736040895224e-08,-1.654947373247736e-10,0.5628046150723021
1,1.0,0.9977521043255541,0.09999999014077239,26.490918516070778,860.3696088518686,44.48604589906834,16.792942031089172,40.00000039124196,-8.404126479053678e-11,1.8771546226639585e-08,-6.991023740841941e-11,1.87224152206459e-08,1.9781580938119946e-11,5.2255736040629084e-08,-1.655092279993279e-10,0.5628046150724136
2,1.0,0.9977521043255535,0.09999999014077239,26.490918516067346,860.3696088518726,44.48604589905573,16.79294203108659,40.00000039124196,-8.403707692251927e-11,1.87715462268356e-08,-6.99111579438126e-11,1.8722415220864837e-08,1.983987675425266e-11,5.225573604089553e-08,-1.654947373326616e-10,0.5628046150723018
3,1.0,0.9977521043255542,0.09999999014077239,26.490918516070746,860.3696088518686,44.48604589906827,16.79294203108917,40.00000039124196,-8.404126262340396e-11,1.8771546226640392e-08,-6.991023844624012e-11,1.8722415220646925e-08,1.9781656987097613e-11,5.2255736040630076e-08,-1.6550907411766443e-10,0.5628046150724131
4,1.0,0.9977521043255535,0.09999999014077239,26.490918516067353,860.3696088518726,44.486045899055746,16.792942031086593,40.00000039124196,-8.403707692305058e-11,1.8771546226835607e-08,-6.991115794529749e-11,1.872241522086481e-08,1.9839876824747292e-11,5.225573604089598e-08,-1.654947373248026e-10,0.5628046150723021
5,1.0,0.9943376213144247,0.1999999902044067,21.13129780892002,431.17644785932276,35.32084329028976,16.714942740232452,40.00000038874113,-4.514011268844275e-11,2.670861640623351e-08,-3.180487930286434e-11,2.656691823928937e-08,8.388119578159288e-11,7.315857931672135e-08,-1.1486268216954158e-10,0.5741464521200101
6,1.0,0.9943376213144247,0.1999999902044067,21.131297808920028,431.17644785932276,35.32084329028977,16.714942740232452,40.00000038874113,-4.5140112688452264e-11,2.6708616406233667e-08,-3.1804879302866405e-11,2.6566918239289596e-08,8.38811957814803e-11,7.315857931672199e-08,-1.1486268216957987e-10,0.57414645212001
7,1.0,0.9943376213144247,0.1999999902044067,21.131297808920056,431.17644785932276,35.32084329028989,16.714942740232487,40.00000038874113,-4.5140118999101355e-11,2.670861640623188e-08,-3.1804882813625704e-11,2.656691823928769e-08,8.388049221316067e-11,7.315857931671839e-08,-1.1486272805980537e-10,0.5741464521200114
8,1.0,0.9943376213144247,0.1999999902044067,21.13129780892002,431.17644785932276,35.320843290289766,16.714942740232452,40.00000038874113,-4.5140112688435824e-11,2.670861640623388e-08,-3.1804879302862425e-11,2.656691823928973e-08,8.388119578162092e-11,7.31585793167222e-08,-1.1486268216953208e-10,0.5741464521200101
9,1.0,0.9943376213144247,0.1999999902044067,21.13129780892006,431.17644785932276,35.32084329028989,16.714942740232484,40.00000038874113,-4.5140118999195033e-11,2.6708616406231616e-08,-3.180488281365243e-11,2.6566918239287452e-08,8.388049221353494e-11,7.31585793167172e-08,-1.148627280601925e-10,0.5741464521200111
