,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9994366458558002,0.10053265758173698,100.00000097494096,746.4109348058279,178.16901502281738,17.816901328577465,39.281619834037386,0.0007738163314496148,0.3180465934255809,0.0008080949932061024,0.3684557372793517,0.0008152342391245579,7.4777100522356195,0.0015270438089003532,0.3358223758258822
1,1.0,0.9994366458359568,0.10053265594615945,100.00000097494096,746.4109503808122,178.16900187329688,17.816900013625432,39.28161947961481,0.0007738195303015631,0.31804570032828106,0.0008081025477792116,0.3684543616628636,0.00081525700534239,7.4777100442562805,0.0015270368123223525,0.3358223591305061
2,1.0,0.9994366458558024,0.10053265758159069,100.00000097494096,746.410934807987,178.16901502336816,17.816901328632547,39.281619834064216,0.0007738163314904836,0.31804659343479663,0.0008080949931761776,0.3684557372703996,0.0008152342379778424,7.477710052229456,0.0015270438121588999,0.3358223758265731
3,1.0,0.9994366458555863,0.10053265763244598,100.00000097494096,746.4109293951159,178.16901502306067,17.816901328601798,39.28161978384932,0.0007738163887207391,0.31804661835544173,0.0008080950555002584,0.368455768977694,0.0008152343051151758,7.477710450803423,0.0015270439432959033,0.33582235983172126
4,1.0,0.9994366458562514,0.10053265758269671,100.00000097494096,746.4109351076851,178.16901522046814,17.816901348342544,39.28161983089507,0.0007738163257726277,0.3180465930961893,0.00080809495163355,0.3684557359272446,0.0008152338372495364,7.477709988882701,0.0015270437952544854,0.33582237799202325
5,1.0,0.9982012957968355,0.19999999004741856,63.168486985089544,352.40204149875564,111.19115069401954,17.602313432054405,40.00000039445782,-1.5370194015421224e-10,4.252158710233488e-09,-1.51700646773544e-10,5.34656966146988e-09,-1.4919933506524374e-10,20.326613371838597,-2.481955262936938e-10,2.166406516927076e-08
6,1.0,0.9982012957968355,0.19999999004741856,63.168486985089544,352.40204149875564,111.19115069401954,17.6023134320544,40.00000039445782,-1.5370194015421237e-10,4.252158710233461e-09,-1.5170064677354418e-10,5.346569661469836e-09,-1.4919933506524397e-10,20.326613371838597,-2.481955262936941e-10,2.1664065169154285e-08
7,1.0,0.9982012957968355,0.19999999004741856,63.16848698508955,352.40204149875564,111.19115069401956,17.6023134320544,40.00000039445782,-1.5370194015421237e-10,4.252158710233464e-09,-1.5170064677354416e-10,5.34656966146984e-09,-1.491993350652439e-10,20.326613371838597,-2.481955262936941e-10,2.1664065169151046e-08
8,1.0,0.9982012957968355,0.19999999004741856,63.168486985089544,352.40204149875564,111.19115069401953,17.6023134320544,40.00000039445782,-1.5370194015421222e-10,4.252158710233496e-09,-1.5170064677354395e-10,5.346569661469885e-09,-1.491993350652437e-10,20.326613371838597,-2.4819552629369383e-10,2.1664065169340457e-08
9,1.0,0.9982012957968355,0.19999999004741856,63.168486985089544,352.40204149875564,111.19115069401954,17.6023134320544,40.00000039445782,-1.5370194015421237e-10,4.252158710233459e-09,-1.517006467735442e-10,5.34656966146983e-09,-1.4919933506524407e-10,20.326613371838597,-2.4819552629369404e-10,2.166406516913427e-08
10,1.0,0.994914310614168,0.2999999901652365,34.97952699287363,234.27786827383474,58.98905092647387,16.863878959395787,40.00000038461757,-4.1878905517788525e-11,2.935280659947411e-08,-3.020499265778329e-11,3.283402921923541e-08,1.288225130224613e-11,21.233125356734313,-7.246326284420028e-11,1.1135304104064623e-06
11,1.0,0.994914310614168,0.2999999901652365,34.97952699287365,234.27786827383468,58.98905092647392,16.863878959395795,40.00000038461757,-4.1878905517788907e-11,2.9352806599474035e-08,-3.0204992657783596e-11,3.283402921923532e-08,1.2882251302300014e-11,21.23312535673433,-7.246326284437273e-11,1.113530409637077e-06
12,1.0,0.994914310614168,0.2999999901652365,34.97952699287364,234.27786827383468,58.98905092647389,16.86387895939579,40.00000038461757,-4.187890551778898e-11,2.935280659947403e-08,-3.0204992657783616e-11,3.283402921923535e-08,1.2882251302301965e-11,21.233125356734323,-7.246326284437732e-11,1.113530409633983e-06
13,1.0,0.994914310614168,0.2999999901652365,34.979526992873645,234.27786827383468,58.98905092647391,16.86387895939579,40.00000038461757,-4.1878905517787834e-11,2.935280659947424e-08,-3.020499265778256e-11,3.2834029219235533e-08,1.2882251302301849e-11,21.23312535673433,-7.246326284437093e-11,1.113530409639712e-06
14,1.0,0.994914310614168,0.2999999901652365,34.979526992873645,234.27786827383468,58.98905092647391,16.86387895939579,40.00000038461757,-4.1878905517788635e-11,2.9352806599474095e-08,-3.020499265778335e-11,3.2834029219235375e-08,1.2882251302300333e-11,21.23312535673433,-7.246326284437181e-11,1.1135304096375654e-06
15,1.0,0.9900905358986742,0.3999999903259221,24.306288644946893,175.79092889455154,40.36545125676529,16.60699905543045,40.00000037108774,1.2347281638569375e-10,6.361153107953259e-08,1.5573245444118125e-10,7.093324450281775e-08,3.32764421943606e-10,21.225834859311107,1.9039527933807498e-10,0.05595209312753226
16,1.0,0.9900905358986742,0.3999999903259221,24.306288644946896,175.79092889455163,40.36545125676529,16.60699905543045,40.00000037108774,1.234728163856929e-10,6.361153107953247e-08,1.5573245444118e-10,7.093324450281749e-08,3.3276442194360503e-10,21.225834859310982,1.9039527933808563e-10,0.055952093127539224
17,1.0,0.9900905358986742,0.3999999903259221,24.306288644946903,175.79092889455163,40.36545125676531,16.60699905543045,40.00000037108774,1.2347281638555805e-10,6.36115310795326e-08,1.557324544411006e-10,7.093324450281763e-08,3.3276442194404917e-10,21.22583485931103,1.9039527933826575e-10,0.05595209312753669
18,1.0,0.9900905358986742,0.3999999903259221,24.306288644946903,175.7909288945515,40.365451256765304,16.60699905543045,40.00000037108774,1.2347281638573175e-10,6.361153107953254e-08,1.557324544412136e-10,7.093324450281757e-08,3.3276442194313317e-10,21.225834859311092,1.903952793379966e-10,0.05595209312753325
19,1.0,0.9900905358986742,0.3999999903259221,24.306288644946893,175.79092889455168,40.36545125676529,16.60699905543045,40.00000037108774,1.2347281638569386e-10,6.361153107953252e-08,1.5573245444118027e-10,7.09332445028174e-08,3.327644219436013e-10,21.22583485931093,1.9039527933807927e-10,0.05595209312754204
20,1.0,0.9832250892282659,0.4999999904897426,18.091175532431333,141.47372403891185,29.806417266298407,16.47566638932093,40.00000035310933,7.111103849014417e-10,1.0921455431326038e-07,5.516416459285551e-10,1.2146563646258151e-07,4.780411150649616e-12,20.055449441198565,1.782214859325251e-11,0.17273313234172882
21,1.0,0.9832250892282659,0.4999999904897426,18.091175532431336,141.4737240389117,29.806417266298407,16.47566638932093,40.00000035310933,7.111103849019272e-10,1.0921455431326055e-07,5.516416459295028e-10,1.2146563646258263e-07,4.7804111477673055e-12,20.05544944119875,1.7822148591340895e-11,0.1727331323417204
22,1.0,0.9832250892282659,0.4999999904897426,18.09117553243134,141.47372403891222,29.806417266298414,16.475666389320928,40.00000035310933,7.111103849017585e-10,1.0921455431326e-07,5.516416459295699e-10,1.2146563646257881e-07,4.78041114837032e-12,20.055449441198142,1.7822148591764825e-11,0.17273313234174761
23,1.0,0.9832250892282658,0.4999999904897426,18.091175532431336,141.47372403891163,29.806417266298407,16.47566638932093,40.00000035310933,7.1111038490194e-10,1.092145543132604e-07,5.516416459294335e-10,1.2146563646260356e-07,4.780411145899118e-12,20.05544944119886,1.7822148592688786e-11,0.1727331323417156
24,1.0,0.9832250892282659,0.4999999904897426,18.091175532431333,141.47372403891168,29.806417266298407,16.47566638932093,40.00000035310933,7.11110384902007e-10,1.0921455431326044e-07,5.516416459301846e-10,1.2146563646258233e-07,4.780411148510941e-12,20.055449441198792,1.7822148591180422e-11,0.17273313234171853
25,1.0,0.9786955001204019,0.549999990565362,15.714162293659179,129.40670388105806,25.816141796200487,16.428582901054522,40.000000341791704,1.0034169499178991e-09,1.3820646091402932e-07,7.982524517865481e-10,1.529314310808873e-07,3.161131429070555e-10,18.987399121033462,2.9147331036232443e-10,0.24786453699435085
26,1.0,0.9786955001204019,0.549999990565362,15.714162293659182,129.40670388105866,25.816141796200487,16.428582901054522,40.000000341791704,1.0034169499178408e-09,1.3820646091403097e-07,7.982524517864438e-10,1.5293143108088297e-07,3.161131429071672e-10,18.987399121032748,2.9147331036252957e-10,0.24786453699437827
27,1.0,0.9786955001204019,0.549999990565362,15.714162293659173,129.40670388105787,25.81614179620048,16.428582901054522,40.000000341791704,1.003416949324627e-09,1.3820646091402956e-07,7.982524490472959e-10,1.529314310808888e-07,3.161131445080185e-10,18.987399121033683,2.9147331113280016e-10,0.24786453699434244
28,1.0,0.9786955001204019,0.549999990565362,15.714162293659177,129.40670388105931,25.816141796200476,16.42858290105452,40.000000341791704,1.0034169493247393e-09,1.3820646091402729e-07,7.982524490471204e-10,1.5293143108087644e-07,3.1611314450821125e-10,18.987399121031977,2.914733111324459e-10,0.2478645369944077
29,1.0,0.9786955001204019,0.549999990565362,15.714162293659175,129.406703881058,25.816141796200483,16.428582901054522,40.000000341791704,1.0034169493247362e-09,1.3820646091402962e-07,7.982524490471027e-10,1.5293143108088832e-07,3.161131445080967e-10,18.98739912103352,2.9147331113256255e-10,0.2478645369943488
30,1.0,0.9731285506957932,0.5999999906350318,13.626047441330137,119.7754992640684,22.328531019280494,16.386652927358988,40.00000032830455,1.3486070362949207e-09,1.7320095234448015e-07,1.12560621686446e-09,1.898975946826652e-07,8.083525922279264e-10,17.516089364717597,6.890086877327178e-10,0.33157769769407
31,1.0,0.9731285506957932,0.5999999906350318,13.626047441330135,119.77549926406844,22.32853101928049,16.386652927358988,40.00000032830455,1.3486070362949563e-09,1.7320095234448e-07,1.125606216864537e-09,1.8989759468266018e-07,8.083525922273891e-10,17.516089364717526,6.890086877323868e-10,0.3315776976940721
32,1.0,0.9731285506957932,0.5999999906350318,13.626047441330135,119.7754992640684,22.328531019280486,16.386652927358988,40.00000032830455,1.3486070362949617e-09,1.732009523444797e-07,1.1256062168643857e-09,1.8989759468266023e-07,8.08352592227545e-10,17.51608936471758,6.890086877325073e-10,0.3315776976940702
33,1.0,0.9731285506957932,0.5999999906350318,13.626047441330135,119.77549926406842,22.328531019280486,16.386652927358988,40.00000032830455,1.3486070362949964e-09,1.7320095234448028e-07,1.1256062168648113e-09,1.898975946826606e-07,8.083525922276761e-10,17.516089364717573,6.890086877324242e-10,0.3315776976940707
34,1.0,0.9731285506957932,0.5999999906350318,13.626047441330135,119.77549926406863,22.32853101928049,16.386652927358988,40.00000032830455,1.3486070362949385e-09,1.7320095234447996e-07,1.1256062168644291e-09,1.8989759468265904e-07,8.083525922277067e-10,17.516089364717317,6.890086877324207e-10,0.3315776976940787
35,1.0,0.9661477755173025,0.6499999906985078,11.746916915363045,112.27685482432554,19.201101214481056,16.345651674244124,40.000000311909915,1.7648504615114742e-09,2.1655246159416418e-07,1.5539509199548888e-09,2.338932760399551e-07,1.4601949858593996e-09,15.50460438332044,1.2194540476113059e-09,0.42284502813753216
36,1.0,0.9661477755173025,0.6499999906985078,11.746916915363043,112.27685482432533,19.201101214481056,16.345651674244124,40.000000311909915,1.76485046151485e-09,2.165524615941647e-07,1.5539509199559042e-09,2.3389327603993698e-07,1.4601949858620499e-09,15.504604383320666,1.2194540476134328e-09,0.42284502813752667
37,1.0,0.9661477755173024,0.6499999906985078,11.746916915363045,112.27685482432571,19.201101214481056,16.345651674244124,40.000000311909915,1.7648504615116603e-09,2.16552461594164e-07,1.5539509199574366e-09,2.3389327603993454e-07,1.4601949858655443e-09,15.504604383320268,1.2194540476170614e-09,0.4228450281375365
38,1.0,0.9661477755173024,0.6499999906985078,11.746916915363046,112.27685482432523,19.201101214481056,16.34565167424412,40.000000311909915,1.7648504615112442e-09,2.1655246159416452e-07,1.5539509200013278e-09,2.338932760399536e-07,1.4601949858971281e-09,15.504604383320752,1.2194540476219695e-09,0.42284502813752456
39,1.0,0.9661477755173024,0.6499999906985078,11.746916915363045,112.27685482432548,19.201101214481056,16.345651674244124,40.000000311909915,1.764850461511453e-09,2.1655246159416463e-07,1.5539509199554067e-09,2.3389327603993632e-07,1.4601949858634246e-09,15.504604383320483,1.2194540476159691e-09,0.4228450281375312
40,1.0,0.9571630584034325,0.6999999907563286,10.024553669523259,106.94516086167326,16.341035600622277,16.301010637812677,40.000000291509,2.2798143405475035e-09,2.71982608733094e-07,2.1110708134645483e-09,2.870156255307947e-07,2.2627768046683544e-09,12.69514883465338,1.9095721108483587e-09,0.5211610606519753
41,1.0,0.9571630584034325,0.6999999907563286,10.024553669523263,106.94516086167307,16.34103560062228,16.301010637812674,40.000000291509,2.2798143405502047e-09,2.719826087330944e-07,2.111070813306796e-09,2.870156255307979e-07,2.262776803992322e-09,12.695148834653521,1.9095721109976267e-09,0.5211610606519727
42,1.0,0.9571630584034326,0.6999999907563286,10.024553669523263,106.94516086169912,16.34103560062228,16.30101063781268,40.000000291509,2.2798143405476036e-09,2.719826087330313e-07,2.111070813468378e-09,2.870156255306044e-07,2.262776804680269e-09,12.695148834629144,1.9095721108729693e-09,0.5211610606524159
