,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.35455741873965035,0.9681638608565163,1.4151791358104013,9.519080103147674,1.4999999850458283,10.599364752412452,11.48403578865308,-7.117116688653768e-10,3.4057039213444138e-09,-7.137837233025306e-10,3.2796462042587757e-09,-7.155918846317173e-10,3.096938442430211e-09,-3.989494257134461e-09,-4.010509329870522e-09
1,1.0,0.3545574187396252,0.968163860856554,1.4151791358103243,9.519080103166136,1.4999999850458283,10.59936475241303,11.484035788665805,-7.117116892687583e-10,3.4057039224418244e-09,-7.137837487972876e-10,3.2796462045461284e-09,-7.155918827574308e-10,3.0969384412394184e-09,-3.9885620182638745e-09,-4.007877208620204e-09
2,1.0,0.3545574187396252,0.9681638608565541,1.4151791358103245,9.51908010316617,1.4999999850458283,10.59936475241303,11.48403578866583,-7.117116892747637e-10,3.4057039224440114e-09,-7.13783748808439e-10,3.2796462045478423e-09,-7.155918827564351e-10,3.096938441235696e-09,-3.988561618848864e-09,-4.007870292539785e-09
3,1.0,0.3545574187396251,0.968163860856554,1.4151791358103243,9.519080103166175,1.4999999850458283,10.59936475241303,11.484035788665837,-7.117116892750286e-10,3.405703922444114e-09,-7.13783748808949e-10,3.2796462045479647e-09,-7.155918827564044e-10,3.0969384412354446e-09,-3.98856155872765e-09,-4.007869767050384e-09
4,1.0,0.3545574187396251,0.9681638608565543,1.415179135810324,9.519080103166205,1.4999999850458283,10.599364752413031,11.484035788665853,-7.117116892768929e-10,3.40570392244597e-09,-7.137837488124419e-10,3.2796462045494073e-09,-7.155918827561785e-10,3.096938441232235e-09,-3.988561177557541e-09,-4.007863791394732e-09
5,1.0,0.5210508807973182,0.9578982280428541,1.7712160641137134,18.447340490239583,1.9999999801595936,11.291677061208,16.846887708891312,-4.474736882368848e-10,1.790525942849187e-08,-4.4882254035362695e-10,1.7595796266436638e-08,-4.5034651443370635e-10,1.7102768304835326e-08,-1.6971114131530835e-09,-1.7007119091322861e-09
6,1.0,0.5210508807973182,0.9578982280428541,1.7712160641137134,18.447340490239583,1.9999999801595936,11.291677061208,16.846887708891312,-4.4747368823688593e-10,1.7905259428491866e-08,-4.488225403536266e-10,1.7595796266436624e-08,-4.503465144337106e-10,1.7102768304835326e-08,-1.6971114089931467e-09,-1.7007119563112824e-09
7,1.0,0.5210508807973182,0.9578982280428541,1.7712160641137134,18.44734049023959,1.9999999801595936,11.291677061208,16.846887708891316,-4.474736882368704e-10,1.7905259428491886e-08,-4.4882254035363114e-10,1.759579626643664e-08,-4.50346514433676e-10,1.710276830483532e-08,-1.6971113972943267e-09,-1.7007117719162607e-09
8,1.0,0.5210508807973182,0.9578982280428541,1.7712160641137134,18.447340490239593,1.9999999801595936,11.291677061208,16.846887708891316,-4.4747368823687404e-10,1.790525942849192e-08,-4.4882254035363e-10,1.7595796266436638e-08,-4.5034651443368303e-10,1.7102768304835292e-08,-1.69711140399821e-09,-1.7007118124049065e-09
9,1.0,0.5210508807973185,0.9578982280428533,1.7712160641137165,18.447340490238957,1.9999999801595936,11.29167706120798,16.846887708891,-4.4747368823991667e-10,1.7905259428493742e-08,-4.4882254035156567e-10,1.7595796266436945e-08,-4.503465144396534e-10,1.7102768304833152e-08,-1.6971268710664102e-09,-1.7007537902939656e-09
10,1.0,0.6207034793332781,0.9482412915495455,2.1093677218685056,25.331794011986098,2.499999975208266,11.851892627776314,20.06143734804173,-3.7522554374803284e-10,1.4178884173715177e-08,-3.762953122522452e-10,1.3905129116295163e-08,-3.7768690383752186e-10,1.3465623115203873e-08,-1.1971970125898116e-09,-1.1981064622263174e-09
11,1.0,0.6207034793332779,0.9482412915495461,2.1093677218685025,25.33179401198656,2.499999975208266,11.851892627776332,20.061437348041927,-3.752255437482768e-10,1.4178884173714373e-08,-3.7629531225225024e-10,1.3905129116294359e-08,-3.7768690383754337e-10,1.346562311520546e-08,-1.1971969877252477e-09,-1.198075685520674e-09
12,1.0,0.6207034793332781,0.9482412915495455,2.1093677218685056,25.3317940119861,2.499999975208266,11.851892627776314,20.06143734804173,-3.7522554374794e-10,1.417888417371517e-08,-3.76295312252242e-10,1.3905129116295156e-08,-3.7768690383751943e-10,1.346562311520387e-08,-1.1971970063909151e-09,-1.1981064315913197e-09
