,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.38498774096675226,0.9225183782556006,1.4070592924566123,11.440723579642425,1.4999999851090051,10.660531458415843,12.456427492563863,-6.12694962029667e-10,2.3864710013032623e-08,-6.156972512233466e-10,2.304417405228706e-08,-6.189314490625437e-10,2.19638310113209e-08,-2.9645651429205316e-09,-2.9936628873411086e-09
1,1.0,0.38498774096698346,0.9225183782552538,1.4070592924568992,11.440723579559046,1.4999999851090051,10.660531458413669,12.45642749251136,-6.126949111641319e-10,2.3864710025997746e-08,-6.156972105845198e-10,2.3044174045995676e-08,-6.189314403698986e-10,2.1963831003902135e-08,-2.970634027494649e-09,-3.0021188573581008e-09
2,1.0,0.38498774096148636,0.9225183782639607,1.4070592924502594,11.44072358170743,1.4999999851090051,10.660531458463977,12.456427493862614,-6.122302055400119e-10,2.386470955844587e-08,-6.156584083602774e-10,2.3044174287067725e-08,-6.186851032363304e-10,2.196383122706217e-08,-2.7814801647845554e-09,-2.8226080787072993e-09
3,1.0,0.38498774096681965,0.9225183782554996,1.4070592924566958,11.440723579618355,1.4999999851090051,10.660531458415209,12.4564274925487,-6.126949495477925e-10,2.3864710016255987e-08,-6.156972389736479e-10,2.304417405097568e-08,-6.189314468439379e-10,2.196383100923172e-08,-2.9660107787320963e-09,-2.99641759051717e-09
4,1.0,0.38498774096678134,0.922518378255557,1.4070592924566485,11.440723579631726,1.4999999851090051,10.660531458415567,12.456427492557133,-6.126949489863861e-10,2.3864710015610522e-08,-6.156972424795431e-10,2.3044174050695597e-08,-6.189314480350797e-10,2.1963831010171377e-08,-2.965739021187962e-09,-2.9943448254777403e-09
5,1.0,0.5524385278452404,0.8951229346521605,1.7599758389676843,21.846981051088367,1.9999999801352273,11.36379225130914,17.849195769918598,-4.260150534927682e-10,1.5436238197852758e-08,-4.28028548579367e-10,1.473639086242947e-08,-4.3067100436957345e-10,1.3742399551828197e-08,-1.491203995415526e-09,-1.482899253397818e-09
6,1.0,0.5524385278452405,0.8951229346521604,1.7599758389676847,21.84698105108832,1.9999999801352273,11.363792251309137,17.84919576991858,-4.260150537911402e-10,1.543623819779547e-08,-4.2802854865519403e-10,1.4736390862457992e-08,-4.306710043693444e-10,1.3742399551860914e-08,-1.491213299393271e-09,-1.4828941493625195e-09
7,1.0,0.5524385278452404,0.8951229346521608,1.759975838967684,21.846981051088434,1.9999999801352273,11.363792251309143,17.84919576991863,-4.260150535809863e-10,1.543623819783047e-08,-4.2802854861425086e-10,1.4736390862441012e-08,-4.3067100437104955e-10,1.374239955184048e-08,-1.4912014850188186e-09,-1.4828963012744247e-09
8,1.0,0.552438527845231,0.8951229346521797,1.7599758389676556,21.846981051094886,1.9999999801352273,11.363792251309324,17.8491957699216,-4.260150605039735e-10,1.5436238196036475e-08,-4.280285518174381e-10,1.4736390863364549e-08,-4.306710045017471e-10,1.374239955283833e-08,-1.4908945618872943e-09,-1.4826514734604846e-09
9,1.0,0.5524385278452308,0.8951229346521797,1.7599758389676554,21.846981051094964,1.9999999801352273,11.363792251309327,17.849195769921632,-4.260150596644307e-10,1.54362381961764e-08,-4.2802855163653463e-10,1.4736390863301226e-08,-4.3067100450739797e-10,1.3742399552752052e-08,-1.4908790621949857e-09,-1.4826611986700122e-09
10,1.0,0.6520729188403557,0.8698176936276167,2.0969143284407425,30.127417010777336,2.499999975169124,11.922279996189042,21.062538377315935,-3.613670931087723e-10,1.1733114483712425e-08,-3.630866005325106e-10,1.1130256237760954e-08,-3.657055477730007e-10,1.0322137207162724e-08,-1.0778392526228504e-09,-1.0654395829835813e-09
11,1.0,0.6520729188403555,0.8698176936276174,2.096914328440741,30.12741701077751,2.499999975169124,11.92227999618905,21.062538377316002,-3.613670933189436e-10,1.173311448365664e-08,-3.630866005708086e-10,1.1130256237790944e-08,-3.6570554777493306e-10,1.0322137207193469e-08,-1.077833408184288e-09,-1.0654342335263286e-09
12,1.0,0.6520729188403553,0.8698176936276174,2.096914328440741,30.1274170107775,2.499999975169124,11.922279996189049,21.062538377316002,-3.6136709335392366e-10,1.1733114483649281e-08,-3.6308660062786807e-10,1.113025623779551e-08,-3.657055477749406e-10,1.0322137207197228e-08,-1.0778342504461575e-09,-1.0654338988477123e-09
13,1.0,0.6520729188403553,0.8698176936276174,2.0969143284407403,30.127417010777535,2.499999975169124,11.92227999618905,21.062538377316013,-3.6136709337044096e-10,1.1733114483645906e-08,-3.630866005981487e-10,1.1130256237796092e-08,-3.657055477751474e-10,1.0322137207200126e-08,-1.0778328971815712e-09,-1.0654334342393973e-09
14,1.0,0.6520729188403553,0.8698176936276173,2.0969143284407408,30.127417010777506,2.499999975169124,11.92227999618905,21.062538377316002,-3.613670933518671e-10,1.1733114483649586e-08,-3.630866006267606e-10,1.113025623779559e-08,-3.6570554777493213e-10,1.0322137207196778e-08,-1.077834421774003e-09,-1.0654339303068487e-09
15,1.0,0.7182855709009648,0.8451432783438134,2.4279055071507742,36.87149590660344,2.9999999702031306,12.356329195544879,23.201806605236424,-3.288171634447716e-10,9.477348254417044e-09,-3.303939902193674e-10,8.94971416085867e-09,-3.3307741286904855e-10,8.40994485428772e-09,-8.935504054696643e-10,-8.773140790458122e-10
16,1.0,0.7182855709009642,0.8451432783438153,2.42790550715077,36.87149590660417,2.9999999702031306,12.3563291955449,23.201806605236683,-3.2881716397179986e-10,9.477348254295058e-09,-3.3039399070657517e-10,8.949714160901087e-09,-3.330774128717293e-10,8.409944854383118e-09,-8.935281369771652e-10,-8.773001198151983e-10
