,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9918058225734762,0.09999999247894377,7.773397951197474,872.1112946520524,12.203786478241835,15.699423282918213,40.000000271482,3.6482198165065674e-09,3.9918671233986165e-07,3.654261337804867e-09,3.9817229456008675e-07,4.709787062487505e-09,1.0514987171477544e-06,3.763488438495613e-09,0.5957074350227063
1,1.0,0.9918058225734762,0.09999999247894377,7.7733979511974765,872.1112946520524,12.203786478241838,15.699423282918211,40.000000271482,3.648219816457566e-09,3.991867123398625e-07,3.6542613377834847e-09,3.9817229456008734e-07,4.7097870624637395e-09,1.0514987171477601e-06,3.763488438518155e-09,0.5957074350227063
2,1.0,0.9918058225734762,0.09999999247894377,7.773397951197476,872.1112946520524,12.203786478241835,15.69942328291821,40.000000271482,3.6482198165066377e-09,3.991867123398622e-07,3.6542613377963118e-09,3.9817229456008734e-07,4.709787062452307e-09,1.0514987171477561e-06,3.763488438503079e-09,0.5957074350227063
3,1.0,0.9918058225734762,0.09999999247894377,7.7733979511974765,872.1112946520524,12.203786478241838,15.699423282918215,40.000000271482,3.6482198165070893e-09,3.9918671233986144e-07,3.6542613377972316e-09,3.981722945600866e-07,4.709787062452254e-09,1.0514987171477561e-06,3.763488438502571e-09,0.5957074350227063
4,1.0,0.9918058225734762,0.09999999247894377,7.77339795119747,872.1112946520524,12.203786478241815,15.699423282918195,40.000000271482,3.6482196190772908e-09,3.991867123398733e-07,3.6542613874943404e-09,3.9817229456034023e-07,4.709787490495488e-09,1.0514987171433888e-06,3.763488469370891e-09,0.5957074350227057
5,1.0,0.9815067962843224,0.199999993312888,6.91230622937842,436.8574105227212,10.814783332539182,15.64569475607809,40.00000024667137,4.405989083454765e-09,4.737678613926605e-07,4.543544053606908e-09,4.695315440564325e-07,6.075404230509124e-09,1.3429941886013798e-06,4.813408856836407e-09,0.6217719012975621
6,1.0,0.9815067962843318,0.199999993312888,6.912306229382375,436.85741052271817,10.81478333254735,15.645694756080951,40.00000024667137,4.40560241787128e-09,4.737678615637485e-07,4.543430949942489e-09,4.69531542793864e-07,6.075538234874501e-09,1.3429941758068199e-06,4.813464558775909e-09,0.6217719012980604
7,1.0,0.9815067962843224,0.199999993312888,6.912306229378424,436.8574105227211,10.814783332539188,15.645694756078088,40.00000024667137,4.40598908346632e-09,4.737678613926597e-07,4.5435440536165026e-09,4.6953154405643165e-07,6.075404230542469e-09,1.342994188601383e-06,4.813408856826485e-09,0.621771901297562
8,1.0,0.9815067962843224,0.199999993312888,6.912306229378424,436.85741052272107,10.814783332539186,15.645694756078088,40.00000024667137,4.4059890834662954e-09,4.737678613926585e-07,4.543544053608089e-09,4.6953154405643064e-07,6.075404230493775e-09,1.3429941886013813e-06,4.81340885683368e-09,0.6217719012975619
9,1.0,0.9815067962843216,0.199999993312888,6.9123062293783155,436.85741052272135,10.814783332538644,15.645694756077546,40.00000024667137,4.4059894600622094e-09,4.737678613926663e-07,4.543545312219903e-09,4.695315440562951e-07,6.075417655778374e-09,1.342994188607398e-06,4.8134098860638395e-09,0.621771901297539
10,1.0,0.9690289433763902,0.29999999372612246,6.206025313777706,291.8532035714578,9.686462878530381,15.608158827560565,40.00000021734156,4.691024263954693e-09,5.622114152983797e-07,5.086996854313873e-09,5.52355359235981e-07,7.385295671143815e-09,1.713226455896088e-06,5.646193922662342e-09,0.653104433282893
11,1.0,0.9690289433763902,0.29999999372612246,6.206025313777707,291.8532035714578,9.686462878530383,15.608158827560569,40.00000021734156,4.691024263950274e-09,5.622114152983729e-07,5.086996854328101e-09,5.523553592359809e-07,7.385295671219652e-09,1.713226455896089e-06,5.646193922644725e-09,0.653104433282893
12,1.0,0.9690289433763902,0.29999999372612246,6.2060253137777055,291.8532035714578,9.686462878530383,15.608158827560569,40.00000021734156,4.691024263956571e-09,5.622114152983791e-07,5.0869968543155826e-09,5.523553592359803e-07,7.3852956711473906e-09,1.7132264558960796e-06,5.6461939226632536e-09,0.6531044332828931
13,1.0,0.9690289433763902,0.29999999372612246,6.2060253137777055,291.85320357145775,9.686462878530381,15.608158827560569,40.00000021734156,4.691024263955277e-09,5.622114152983752e-07,5.0869968543348286e-09,5.52355359235982e-07,7.385295671223463e-09,1.7132264558960881e-06,5.6461939226473965e-09,0.6531044332828931
14,1.0,0.9690289433763902,0.29999999372612246,6.206025313777706,291.85320357145775,9.686462878530381,15.608158827560567,40.00000021734156,4.69102426395305e-09,5.622114152983743e-07,5.086996854330826e-09,5.523553592359815e-07,7.385295671220083e-09,1.7132264558960873e-06,5.646193922646324e-09,0.653104433282893
15,1.0,0.9536663819895939,0.3999999938172069,5.545279574875875,219.43182416046972,8.633040259265957,15.568268727838134,40.00000018195583,3.430240636983158e-09,6.711477740064409e-07,4.370889443455559e-09,6.512576806184664e-07,7.858571708046868e-09,2.1668162890347388e-06,5.6059379450376905e-09,0.6914118749682081
16,1.0,0.9536663819928397,0.3999999938172069,5.5452795751246065,219.4318241602396,8.633040260054498,15.56826872856183,40.00000018195584,3.417062299045255e-09,6.711477742784645e-07,4.359722195193542e-09,6.512576593237975e-07,7.850983081077186e-09,2.166817283898863e-06,5.596885363719708e-09,0.6914118750183119
17,1.0,0.9536663819928248,0.3999999938172069,5.545279575123462,219.43182416024058,8.633040260050887,15.56826872855853,40.00000018195584,3.4171231425411334e-09,6.71147774277198e-07,4.359773644393692e-09,6.5125765942315e-07,7.851017034998486e-09,2.1668172792418553e-06,5.596927280733263e-09,0.691411875018082
18,1.0,0.9536663819928254,0.3999999938172069,5.545279575123507,219.43182416024058,8.633040260051027,15.568268728558657,40.00000018195584,3.417120937539141e-09,6.711477742772406e-07,4.359771761492688e-09,6.512576594195753e-07,7.851015637101423e-09,2.1668172794098156e-06,5.596925756709306e-09,0.6914118750180908
19,1.0,0.9536663819895267,0.3999999938172069,5.5452795748707,219.43182416047446,8.633040259249606,15.568268727823176,40.00000018195583,3.43051569392802e-09,6.711477740008306e-07,4.371122112297868e-09,6.512576810597292e-07,7.85872620699153e-09,2.16681626853171e-06,5.606127386707715e-09,0.6914118749671672
20,1.0,0.9339602733690278,0.4999999937124751,4.881760648276739,176.07553838278136,7.57120011702721,15.509158810766053,40.00000013647905,5.95068381080918e-09,8.157575010293352e-07,6.879929173418162e-09,7.767898081496051e-07,1.031622081701332e-08,2.7356604912341316e-06,8.537105020228023e-09,0.74022120885574
