,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.3984906928317696,0.9022639507125791,1.4124292647228276,12.383376236843699,1.4999999851017154,10.620000750239852,12.883822074320404,-5.9422977959371e-10,2.2561070769133824e-08,-5.974459188816936e-10,2.1581612406344697e-08,-6.009973373748938e-10,2.031614049471568e-08,-2.7400821185995156e-09,-2.7767442241126207e-09
1,1.0,0.39849069283177535,0.9022639507125707,1.4124292647228327,12.383376236841922,1.4999999851017154,10.620000750239814,12.883822074319326,-5.942297759311726e-10,2.2561070769618135e-08,-5.974459154566059e-10,2.158161240604255e-08,-6.009973372887084e-10,2.031614049449364e-08,-2.7402698524373266e-09,-2.776850408239103e-09
2,1.0,0.3984906928317752,0.9022639507125707,1.4124292647228327,12.383376236841908,1.4999999851017154,10.620000750239814,12.883822074319319,-5.94229775917848e-10,2.2561070769619465e-08,-5.974459154463528e-10,2.1581612406041327e-08,-6.009973372882518e-10,2.0316140494493156e-08,-2.740270495160702e-09,-2.7768504328432183e-09
3,1.0,0.3984906928331442,0.9022639507105178,1.4124292647240853,12.383376236404207,1.4999999851017154,10.620000750230396,12.883822074054715,-5.942291816032632e-10,2.2561070895261304e-08,-5.974456026440483e-10,2.158161232281875e-08,-6.009972981976879e-10,2.031614044261149e-08,-2.7962617949459816e-09,-2.7930506204151287e-09
4,1.0,0.39849069283314287,0.9022639507105198,1.412429264724084,12.383376236404628,1.4999999851017154,10.620000750230405,12.88382207405497,-5.942291819792975e-10,2.2561070895175e-08,-5.974456026905996e-10,2.1581612322867e-08,-6.009972982092084e-10,2.0316140442654465e-08,-2.7962236902573568e-09,-2.7930190521351757e-09
5,1.0,0.5667262793242429,0.866547432012424,1.7762467698960058,23.586360003929858,1.999999980124644,11.25969664812811,18.299674451372525,-4.173107547620264e-10,1.4333735253081076e-08,-4.1957504906642203e-10,1.3504243276417894e-08,-4.2263081298149296e-10,1.2369298380013661e-08,-1.4067867581464079e-09,-1.3942835347103135e-09
6,1.0,0.5667262793242483,0.8665474320124134,1.7762467698960176,23.58636000392678,1.999999980124644,11.259696648128035,18.29967445137116,-4.1731074709579706e-10,1.4333735254684761e-08,-4.1957504571130307e-10,1.3504243275532387e-08,-4.2263081293278433e-10,1.2369298379153605e-08,-1.4069449896969063e-09,-1.39437825334318e-09
7,1.0,0.5667262793242485,0.8665474320124131,1.776246769896018,23.58636000392676,1.999999980124644,11.259696648128033,18.299674451371153,-4.1731074708938754e-10,1.433373525468709e-08,-4.1957504571036096e-10,1.3504243275532414e-08,-4.2263081293281276e-10,1.2369298379151196e-08,-1.406945057061569e-09,-1.3943805871767687e-09
8,1.0,0.5667262793242483,0.8665474320124134,1.7762467698960178,23.586360003926792,1.999999980124644,11.259696648128033,18.299674451371168,-4.173107470929677e-10,1.4333735254685356e-08,-4.195750457104304e-10,1.3504243275531858e-08,-4.22630812932796e-10,1.2369298379153605e-08,-1.4069450199679047e-09,-1.3943778039113182e-09
9,1.0,0.5667262793242416,0.866547432012427,1.7762467698960027,23.586360003930643,1.999999980124644,11.259696648128129,18.299674451372876,-4.173107551034638e-10,1.433373525299726e-08,-4.195750493366355e-10,1.3504243276439639e-08,-4.2263081298586073e-10,1.236929838008104e-08,-1.406777654777304e-09,-1.394227462786142e-09
10,1.0,0.6665243815487816,0.8336890372449971,2.1256705670680374,32.66788360275776,2.499999975152184,11.760994454566232,21.51683386168361,-3.5565782173353166e-10,1.0608033967998648e-08,-3.5762459647718053e-10,9.901208278951379e-09,-3.606941441776354e-10,9.031647089267096e-09,-1.0298801750609866e-09,-1.0109057806797071e-09
11,1.0,0.6665243815487811,0.8336890372449982,2.1256705670680356,32.66788360275817,2.499999975152184,11.760994454566239,21.516833861683764,-3.5565782142058576e-10,1.0608033968057808e-08,-3.576245964187071e-10,9.901208278942168e-09,-3.606941441781645e-10,9.031647089209776e-09,-1.0298554079602682e-09,-1.0109074221008901e-09
