,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.6569630552987246,0.5915724385858219,1.4999999850041563,301.17230963918104,1.724515238898768,11.496768374260947,23.456723088120064,-3.0588039755725015e-10,-7.203792623598089e-09,-2.9752820065421373e-10,-7.52676228826781e-09,-2.607525295488261e-10,-8.011997395546388e-09,-1.6148852956175185e-10,-1.58631088218118e-10
1,1.0,0.6201160763100091,0.6711283974855556,1.4999999850012724,360.5528038893146,1.7666670150656585,11.777780218205534,32.88177903116706,-2.433070287429299e-10,-9.251607352638581e-09,-2.407856609560727e-10,-9.375573842578709e-09,-2.034620771514681e-10,26.062588980455672,-8.854941507786202e-11,1.0000000099732007
2,1.0,0.6569630552989986,0.5915724385856814,1.4999999850041563,301.17230963896526,1.7245152389012224,11.49676837427731,23.45672308810984,-3.0577837234737266e-10,-7.203792618331834e-09,-2.99112840080957e-10,-7.526762285052774e-09,-2.670286892554266e-10,-8.011997395910053e-09,-1.6148852823853855e-10,-1.5863078579526006e-10
3,1.0,0.6569630552987242,0.5915724385858221,1.4999999850041563,301.1723096391809,1.724515238898766,11.496768374260933,23.456723088120064,-3.0588051018528415e-10,-7.203792623603684e-09,-2.9752878537880873e-10,-7.526762288271268e-09,-2.6074722895704237e-10,-8.011997395546243e-09,-1.6148852956244386e-10,-1.5863108777717458e-10
4,1.0,0.6569630552989975,0.5915724385856818,1.4999999850041563,301.1723096389663,1.724515238901211,11.496768374277236,23.45672308810988,-3.0577833813314197e-10,-7.203792618466688e-09,-2.9911020225460765e-10,-7.526762285168821e-09,-2.669959456541055e-10,-8.011997395730089e-09,-1.614885282111786e-10,-1.5863223663165367e-10
5,1.0,0.8293309081247884,0.4396460292885679,1.9999999800039037,608.3836786195703,2.5760143473804002,12.880071865677579,29.443323525098403,-2.5603912698475806e-10,-8.031851064163054e-09,-2.5325457368527556e-10,-8.382200880758146e-09,-2.350505150213801e-10,-8.92231117792623e-09,-1.0377106642988564e-10,-8.362596023480998e-11
6,1.0,0.8293309081247533,0.43964602928867325,1.9999999800039037,608.3836786196132,2.5760143473804877,12.880071865678017,29.44332352510296,-2.560391191856516e-10,-8.031851063487718e-09,-2.5325478063242375e-10,-8.382200880213371e-09,-2.350494272717144e-10,-8.922311178934145e-09,-1.0377106643172407e-10,-8.302761141785672e-11
7,1.0,0.8293309081248053,0.439646029288549,1.9999999800039037,608.3836786195479,2.576014347380677,12.880071865678962,29.443323525097277,-2.560391432727412e-10,-8.031851063383175e-09,-2.532580022695895e-10,-8.382200880197255e-09,-2.3550842106011937e-10,-8.922311178638284e-09,-1.037710664868518e-10,-8.365078590663902e-11
8,1.0,0.8293309081249614,0.43964602928804963,1.9999999800039037,608.3836786193594,2.5760143473799837,12.880071865675497,29.443323525075996,-2.560391261208261e-10,-8.031851064692129e-09,-2.5325527272651787e-10,-8.382200881184706e-09,-2.3507954413869666e-10,-8.922311177119774e-09,-1.0377106643415885e-10,-8.656331589497023e-11
9,1.0,0.8293309081248684,0.4396460292883274,1.9999999800039037,608.383678619473,2.5760143473801973,12.880071865676564,29.44332352508802,-2.560391194421078e-10,-8.031851064647941e-09,-2.532547905853233e-10,-8.382200881145617e-09,-2.3504942673820674e-10,-8.922311177211975e-09,-1.0377106643178915e-10,-8.499146150324905e-11
