,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9784977564594739,0.1478657234855265,5.633289911692783,2999.9999963489995,6.876757787219741,12.207356438279424,39.99999969109838,4.4085108703179306e-08,1.1892831394244543e-06,5.0971502472521824e-08,1.3297433958254198e-06,7.387819927121e-08,7.658721279903453,1.1232700882406827e-08,0.26971261739444546
1,1.0,0.9784977564595886,0.14786572348537438,5.633289911714743,2999.9999963489995,6.876757787249519,12.207356438284696,39.99999969109818,4.408496422813913e-08,1.189281369079276e-06,5.0971412436527395e-08,1.3297427534208737e-06,7.387818392260143e-08,7.658721279970296,1.1226433816475332e-08,0.26971261740060426
2,1.0,0.9784977564595886,0.14786572348537455,5.633289911714743,2999.9999963489995,6.876757787249521,12.207356438284698,39.99999969109818,4.408496423067026e-08,1.1892813690792747e-06,5.097141243928739e-08,1.3297427534208739e-06,7.387818392671985e-08,7.658721279970176,1.1226433829445304e-08,0.2697126174006075
3,1.0,0.9784977564595886,0.14786572348537455,5.633289911714742,2999.9999963489995,6.8767577872495185,12.207356438284696,39.99999969109818,4.408496422813897e-08,1.1892813690792783e-06,5.097141243652745e-08,1.3297427534208773e-06,7.387818392260152e-08,7.658721279970165,1.1226433816475638e-08,0.26971261740060726
4,1.0,0.9784977564595886,0.14786572348537463,5.633289911714742,2999.9999963489995,6.876757787249519,12.207356438284696,39.99999969109818,4.4084964189502356e-08,1.1892813690792747e-06,5.0971412397784763e-08,1.3297427534208728e-06,7.38781838965575e-08,7.658721279970095,1.12264337913897e-08,0.2697126174006091
5,1.0,0.9675144269100419,0.19999999217706427,5.082246190518461,2406.9564009498754,6.156578709572246,12.113893107146827,39.999999978507276,5.4495452727389634e-08,1.1663952755872948e-06,6.32373090612119e-08,1.2707721105263052e-06,8.558247883138639e-08,6.806568609908753e-06,1.2962130505810147e-08,0.4395570556760151
6,1.0,0.9675144269100352,0.19999999217706427,5.082246190517489,2406.956400949893,6.156578709570976,12.113893107146652,39.99999997850729,5.449545475712664e-08,1.1663950821121964e-06,6.323731041191097e-08,1.2707720665223066e-06,8.558246130456116e-08,6.8065681925603225e-06,1.2962490300946476e-08,0.43955705567568415
7,1.0,0.9675144269100351,0.19999999217706427,5.0822461905174885,2406.956400949893,6.156578709570977,12.113893107146652,39.99999997850729,5.4495454757126215e-08,1.1663950821107226e-06,6.323731041190673e-08,1.270772066521873e-06,8.558246130458445e-08,6.806568192556231e-06,1.2962490300979193e-08,0.43955705567568426
8,1.0,0.9675144269100456,0.19999999217706427,5.0822461905181,2406.9564009498754,6.156578709573516,12.11389310715019,39.99999997850728,5.44954474062033e-08,1.1663952205401516e-06,6.323729825747522e-08,1.270772097952711e-06,8.558165840442079e-08,6.806568485518579e-06,1.2962429199486213e-08,0.439557055675943
9,1.0,0.9675144269100352,0.19999999217706427,5.0822461905174885,2406.956400949894,6.156578709570978,12.113893107146655,39.99999997850729,5.449545475733247e-08,1.1663950821323118e-06,6.323731041216127e-08,1.270772066526806e-06,8.558246130529427e-08,6.806568192604094e-06,1.2962490302071018e-08,0.4395570556756845
10,1.0,0.9391062092815368,0.2999999931148618,4.127695444740565,1610.6040951081209,4.926610416954466,11.9354988345644,39.99999981715611,7.82809202113203e-08,1.6647879396677526e-06,8.922908331316721e-08,1.7868119390657922e-06,1.1511129962461351e-07,7.600664233159024e-06,2.1155233287189516e-08,0.5147863139406433
11,1.0,0.9391062092815369,0.2999999931148618,4.1276954447405645,1610.6040951081204,4.926610416954464,11.9354988345644,39.99999981715611,7.828092020994684e-08,1.6647879386301339e-06,8.922908331319093e-08,1.7868119390650197e-06,1.1511129962464061e-07,7.600664233161087e-06,2.115523328672365e-08,0.5147863139406432
12,1.0,0.9391062092815369,0.2999999931148618,4.1276954447405645,1610.6040951081206,4.926610416954465,11.935498834564402,39.99999981715611,7.828092020977108e-08,1.6647879386523397e-06,8.922908331292581e-08,1.7868119390687534e-06,1.1511129962436448e-07,7.60066423342417e-06,2.115523328670586e-08,0.5147863139406433
13,1.0,0.9391062092815414,0.2999999931148618,4.1276954447409695,1610.6040951085577,4.92661041695448,11.935498834563376,39.999999817157494,7.828097877007702e-08,1.6647783889007692e-06,8.922919048910831e-08,1.7868099172633958e-06,1.1511149274280696e-07,7.6006556912633165e-06,2.1155391259463313e-08,0.5147863139408564
14,1.0,0.9391062092815369,0.2999999931148618,4.127695444740565,1610.604095108121,4.926610416954466,11.935498834564402,39.99999981715611,7.828092020997268e-08,1.6647879389334869e-06,8.922908331311978e-08,1.7868119390655483e-06,1.151112996245432e-07,7.6006642331590636e-06,2.1155233286729578e-08,0.5147863139406436
15,1.0,0.9004926254954652,0.39999999396378605,3.4174013083053065,1214.0227407415332,4.019802337586496,11.762745943531373,39.99999958762907,1.1204948439346997e-07,2.430424483066999e-06,1.2434545609842476e-07,2.5061105889279817e-06,1.5275209227415313e-07,8.786612692761347e-06,3.383257274402844e-08,0.6170332003752775
16,1.0,0.9004926254954839,0.39999999396378605,3.4174013083056956,1214.0227407414939,4.019802337587402,11.762745943532675,39.99999958762885,1.1204948515653824e-07,2.430425863916448e-06,1.2434545194646237e-07,2.506110812259128e-06,1.5275179597875185e-07,8.78661314650981e-06,3.3832279158803736e-08,0.6170332003755468
17,1.0,0.9004926254954839,0.39999999396378605,3.4174013083056947,1214.0227407414939,4.019802337587402,11.762745943532678,39.99999958762885,1.1204948515781556e-07,2.4304258634375696e-06,1.2434545195072464e-07,2.506110812199375e-06,1.5275179598828944e-07,8.786613146377812e-06,3.3832279139259934e-08,0.6170332003755468
18,1.0,0.9004926254954652,0.39999999396378605,3.417401308305307,1214.0227407415332,4.019802337586498,11.762745943531375,39.99999958762907,1.120494844162289e-07,2.4304244773961304e-06,1.2434545609180943e-07,2.5061105877287185e-06,1.527520922385913e-07,8.786612690222857e-06,3.383257271922117e-08,0.6170332003752778
19,1.0,0.9004926254954851,0.39999999396378605,3.417401308305719,1214.0227407414982,4.019802337587453,11.762745943532746,39.99999958762888,1.1204948514378108e-07,2.430425698346066e-06,1.2434545141710405e-07,2.5061107857610914e-06,1.527517813823396e-07,8.786613092554698e-06,3.383227262313097e-08,0.6170332003755616
20,1.0,0.8480174866156919,0.4999999917255638,2.8413563814678686,977.8392297686415,3.289852037262286,11.578456186347033,39.99999997324343,5.660738005139513e-08,1.357962113845632e-06,6.026084295489817e-08,1.299272373113524e-06,7.105056598011826e-08,3.797624163551046e-06,1.750035772671499e-08,0.7560865503547064
21,1.0,0.8480174866156911,0.4999999917255638,2.841356381467863,977.8392297686426,3.2898520372622593,11.578456186346964,39.99999997324344,5.660738805003388e-08,1.3579621140522814e-06,6.026085389700625e-08,1.2992723732081775e-06,7.105057517355341e-08,3.797624101775767e-06,1.7500356443171667e-08,0.7560865503547027
22,1.0,0.8480174866156911,0.4999999917255638,2.841356381467863,977.8392297686427,3.289852037262259,11.578456186346964,39.99999997324344,5.66073880787708e-08,1.3579621140521586e-06,6.026085406611076e-08,1.2992723732081957e-06,7.105057558489476e-08,3.7976241017918826e-06,1.750035599200242e-08,0.7560865503547031
23,1.0,0.8480174866156897,0.4999999917255638,2.84135638146786,977.8392297686457,3.2898520372621918,11.57845618634674,39.99999997324344,5.6607418430348634e-08,1.357962114377202e-06,6.02608915608215e-08,1.2992723735860304e-06,7.105060475814199e-08,3.797623916840492e-06,1.7500329491385095e-08,0.7560865503547108
24,1.0,0.8480174866156911,0.4999999917255638,2.841356381467863,977.8392297686426,3.2898520372622584,11.578456186346964,39.99999997324344,5.6607388050590766e-08,1.3579621140522915e-06,6.026085389738618e-08,1.299272373208185e-06,7.105057517376927e-08,3.797624101775766e-06,1.750035644956451e-08,0.7560865503547026
25,1.0,0.8148573333056292,0.54999999514567,2.5881688348493435,892.771392333482,2.970681826547322,11.477929053729001,39.99999895578341,2.0375831602341633e-07,4.877732322389795e-06,2.0923731951594058e-07,4.355608154701591e-06,2.3955669135484923e-07,1.1663469667758896e-05,7.45603863034295e-08,0.8440545962506429
