,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9809270758758946,0.15993513100516285,4.752986353252446,2999.9999891116126,8.385453949060137,17.642495319517742,39.999999970936834,6.088988042507443e-08,1.4256668590074574e-06,7.075192343002508e-08,1.319507338217131e-06,9.82958203931017e-08,1.4245219211481544e-06,1.4052707119876043e-08,0.4002234272308539
1,1.0,0.9809270758758946,0.15993513100516285,4.752986353252445,2999.9999891116126,8.385453949060139,17.642495319517742,39.999999970936834,6.088988040230047e-08,1.4256668590086992e-06,7.075192339122547e-08,1.3195073382210544e-06,9.829582034228184e-08,1.424521921148012e-06,1.4052707109557911e-08,0.4002234272308539
2,1.0,0.9809270758758944,0.15993513100516285,4.752986353252445,2999.9999891116126,8.385453949060137,17.642495319517746,39.999999970936834,6.0889880277707e-08,1.4256668590265925e-06,7.075192317370063e-08,1.3195073382595808e-06,9.829581998307337e-08,1.424521921171563e-06,1.4052706904748203e-08,0.4002234272308542
3,1.0,0.9809270758758946,0.15993513100516282,4.752986353252446,2999.9999891116126,8.385453949060139,17.642495319517746,39.999999970936834,6.088988025287644e-08,1.4256668590304067e-06,7.075192312987557e-08,1.3195073382676683e-06,9.829581990703269e-08,1.4245219211768993e-06,1.4052706859685097e-08,0.4002234272308538
4,1.0,0.9809270758758978,0.15993513100516243,4.752986353253004,2999.9999891116126,8.385453949061771,17.642495319519103,39.999999970936805,6.088980620185578e-08,1.4256668874438629e-06,7.07518274233679e-08,1.3195073865733542e-06,9.829577920827102e-08,1.4245219617483172e-06,1.4052542940229289e-08,0.40022342723106863
5,1.0,0.9733510105690253,0.19999999265719803,4.337114727858048,2401.4797219072484,7.50497452548213,17.304071938230226,40.00000007677395,7.040912241252521e-08,1.327484960263992e-06,8.15204361561933e-08,1.2381838600759888e-06,1.11054463797552e-07,1.2882699977755496e-06,1.7070689266979376e-08,0.42038393492164317
6,1.0,0.9733510105690253,0.19999999265719803,4.337114727858047,2401.4797219072484,7.504974525482128,17.304071938230223,40.00000007677395,7.040912241263872e-08,1.3274849602639997e-06,8.152043615630045e-08,1.2381838600755246e-06,1.1105446379568726e-07,1.2882699977694578e-06,1.7070689267115113e-08,0.4203839349216431
7,1.0,0.9733510105690253,0.19999999265719803,4.337114727858048,2401.4797219072484,7.504974525482128,17.304071938230223,40.00000007677395,7.040912241116805e-08,1.3274849602647104e-06,8.152043615413967e-08,1.2381838600685484e-06,1.1105446379424265e-07,1.2882699977702675e-06,1.7070689266743372e-08,0.420383934921643
8,1.0,0.9733510105690252,0.19999999265719803,4.337114727858048,2401.479721907249,7.5049745254821305,17.30407193823023,40.00000007677395,7.040912241273485e-08,1.3274849602634887e-06,8.152043615650924e-08,1.2381838600749418e-06,1.110544637959617e-07,1.2882699977691562e-06,1.7070689267931653e-08,0.4203839349216434
9,1.0,0.9733510105690198,0.19999999265719803,4.337114727857465,2401.479721907255,7.5049745254804465,17.30407193822869,40.000000076773944,7.040915861432311e-08,1.327484837880914e-06,8.152049011919954e-08,1.238183724434389e-06,1.1105455017634185e-07,1.288269918867014e-06,1.7070912831154527e-08,0.42038393492138676
10,1.0,0.9490370033584719,0.29999999380952064,3.555156619400393,1606.1784577070089,5.886623656293346,16.557986852841083,39.99999995020895,1.0051001303705762e-07,1.8129471621254543e-06,1.1468967452308219e-07,1.6508134223153302e-06,1.498328602810574e-07,1.9343742989248137e-06,2.6912846138193552e-08,0.48500221495297796
11,1.0,0.9490370033584719,0.29999999380952064,3.5551566194003934,1606.1784577070096,5.88662365629335,16.55798685284109,39.99999995020895,1.005100129671359e-07,1.8129471582624375e-06,1.1468967404222582e-07,1.6508134169533541e-06,1.4983285884488593e-07,1.9343742931236205e-06,2.6912848025369406e-08,0.4850022149529772
12,1.0,0.9490370033584717,0.29999999380952064,3.5551566194004103,1606.1784577070032,5.886623656293322,16.557986852840926,39.999999950208924,1.0051001258175793e-07,1.812947229682735e-06,1.1468968291145953e-07,1.650813518163505e-06,1.4983288704318365e-07,1.9343743927179713e-06,2.6912818422221598e-08,0.4850022149529895
13,1.0,0.9490370033584719,0.29999999380952064,3.555156619400393,1606.178457707009,5.886623656293345,16.55798685284108,39.99999995020895,1.0051001306591138e-07,1.8129471621180385e-06,1.1468967465047849e-07,1.6508134224119055e-06,1.498328602848284e-07,1.9343742985849163e-06,2.6912846138539565e-08,0.48500221495297774
14,1.0,0.9490370033584201,0.29999999380953013,3.5551566194019717,1606.1784576984094,5.886623656311311,16.557986852872922,39.99999995016163,1.0050439372635816e-07,1.8130317966613233e-06,1.1468516152949448e-07,1.6509290502284514e-06,1.498299062573808e-07,1.9344975728943236e-06,2.690113954639799e-08,0.4850022149586775
15,1.0,0.9152604715128829,0.39999999486825744,2.9756796042873424,1210.002802788947,4.720346920722513,15.863088600367277,39.99999977776819,1.4368232462183636e-07,2.472432366524749e-06,1.605411749378993e-07,2.1768587234324846e-06,2.0098602269872486e-07,2.9247036677717978e-06,4.211957219036329e-08,0.5746899117387676
16,1.0,0.9152604715128829,0.39999999486825744,2.975679604287341,1210.002802788947,4.720346920722512,15.863088600367275,39.99999977776819,1.436823245873274e-07,2.472432366718627e-06,1.6054117491418324e-07,2.1768587238216793e-06,2.0098602271916885e-07,2.924703668286428e-06,4.211957209280246e-08,0.5746899117387675
17,1.0,0.9152604715128635,0.39999999486825755,2.9756796042870666,1210.0028027887636,4.720346920721675,15.863088600365625,39.99999977776668,1.436822905769759e-07,2.4724337606643156e-06,1.6054121585452548e-07,2.1768613619477725e-06,2.0098617947406593e-07,2.924707619625548e-06,4.2119404741966416e-08,0.5746899117387004
18,1.0,0.9152604715128829,0.39999999486825744,2.9756796042873406,1210.0028027889473,4.720346920722512,15.863088600367279,39.99999977776819,1.43682324628389e-07,2.4724323664864393e-06,1.6054117494258764e-07,2.176858723356509e-06,2.0098602269549258e-07,2.9247036676683107e-06,4.21195721234606e-08,0.5746899117387677
19,1.0,0.9152604715128829,0.39999999486825744,2.9756796042873432,1210.0028027889473,4.720346920722515,15.863088600367277,39.99999977776819,1.4368232461211412e-07,2.4724323665825682e-06,1.6054117493185912e-07,2.176858723549443e-06,2.0098602270520975e-07,2.924703667925131e-06,4.211957225704956e-08,0.5746899117387675
20,1.0,0.8683682459670738,0.49999999212279245,2.507115226870459,973.9586219644418,3.7984753908502653,15.150781065582976,40.00000007891265,7.334086458262188e-08,1.2369120404227919e-06,7.924021019171207e-08,1.0429572561356207e-06,9.53548382412354e-08,1.7020031654560687e-06,2.189454602370675e-08,0.6992053866511636
21,1.0,0.868368245967074,0.49999999212279245,2.5071152268704613,973.9586219644417,3.7984753908502715,15.150781065582988,40.00000007891265,7.334086383004403e-08,1.2369120404227457e-06,7.924020921272301e-08,1.0429572561353363e-06,9.53548365264946e-08,1.7020031654550036e-06,2.18945445661705e-08,0.6992053866511652
22,1.0,0.868368245968189,0.49999999212279245,2.5071152268847534,973.9586219643612,3.79847539088257,15.150781065625447,40.00000007891265,7.334080971401573e-08,1.2369120404272036e-06,7.92401364644534e-08,1.042957256150514e-06,9.535467223690278e-08,1.7020031654876008e-06,2.1873721286636725e-08,0.6992053866694365
23,1.0,0.8683682459670738,0.49999999212279245,2.507115226870459,973.9586219644419,3.7984753908502653,15.150781065582974,40.00000007891265,7.334086452744239e-08,1.2369120404227914e-06,7.924021011994845e-08,1.0429572561356402e-06,9.535483811527959e-08,1.702003165456078e-06,2.189454593549525e-08,0.6992053866511635
24,1.0,0.8683682459686194,0.49999999212279245,2.507115226890296,973.9586219643304,3.7984753908949918,15.1507810656415,40.00000007891265,7.334080955804822e-08,1.2369120404299963e-06,7.924013619396676e-08,1.0429572561517305e-06,9.535467167025534e-08,1.7020031654860278e-06,2.1865612495603127e-08,0.6992053866765325
25,1.0,0.8382329685133297,0.5499999963320668,2.301337173576103,888.9071346887922,3.399950775674226,14.773805484534721,39.99999932963471,2.607000966373829e-07,4.093236583190593e-06,2.7320507517952723e-07,3.348666387136131e-06,3.194658398862246e-07,6.269165126302145e-06,8.978450101044096e-08,0.7792714009975068
26,1.0,0.8382329685133298,0.5499999963320668,2.301337173576103,888.9071346887922,3.3999507756742267,14.773805484534723,39.99999932963471,2.607000966342207e-07,4.09323658319054e-06,2.732050751760303e-07,3.3486663871361897e-06,3.1946583991294813e-07,6.269165126301242e-06,8.978450098661395e-08,0.7792714009975068
27,1.0,0.83823296851333,0.5499999963320668,2.3013371735761035,888.9071346887922,3.3999507756742284,14.773805484534726,39.99999932963471,2.607000966342772e-07,4.093236583190541e-06,2.7320507517611406e-07,3.3486663871361796e-06,3.194658399132046e-07,6.269165126301244e-06,8.978450098698541e-08,0.7792714009975069
28,1.0,0.83823296851333,0.5499999963320668,2.301337173576104,888.9071346887923,3.3999507756742284,14.773805484534728,39.99999932963471,2.6070009663432596e-07,4.093236583190409e-06,2.732050751760509e-07,3.348666387136178e-06,3.1946583991309906e-07,6.269165126301212e-06,8.978450098701806e-08,0.7792714009975074
29,1.0,0.8382329685133297,0.5499999963320668,2.301337173576103,888.9071346887922,3.399950775674226,14.773805484534723,39.99999932963471,2.607000966373948e-07,4.0932365831905785e-06,2.7320507517950123e-07,3.3486663871361317e-06,3.194658398855777e-07,6.269165126302224e-06,8.978450101877373e-08,0.7792714009975067
30,1.0,0.802259656469,0.599999996811729,2.110597237131044,818.6684185823212,3.034281809768165,14.376413255864465,39.999999084311796,3.2884717210512547e-07,4.952216841106589e-06,3.3188413031185485e-07,3.896915712421277e-06,3.7994343632184697e-07,8.873102701076569e-06,1.214548106952975e-07,0.8749252623679544
31,1.0,0.8022596564689985,0.599999996811729,2.110597237131034,818.6684185823214,3.034281809768144,14.37641325586443,39.999999084311796,3.2884717216614334e-07,4.952216841106634e-06,3.318841304485449e-07,3.8969157124216e-06,3.7994343671314454e-07,8.873102701077836e-06,1.2145483261634823e-07,0.8749252623679353
32,1.0,0.8022596564689999,0.599999996811729,2.1105972371310435,818.6684185823212,3.0342818097681654,14.376413255864465,39.999999084311796,3.288471721051258e-07,4.95221684110659e-06,3.3188413031185623e-07,3.896915712421275e-06,3.799434363218453e-07,8.873102701077595e-06,1.2145481069542395e-07,0.8749252623679544
33,1.0,0.802259656469,0.599999996811729,2.1105972371310435,818.6684185823212,3.0342818097681645,14.376413255864463,39.999999084311796,3.2884717210515654e-07,4.952216841106626e-06,3.3188413031189186e-07,3.8969157124212305e-06,3.799434363218671e-07,8.873102701077768e-06,1.2145481069545918e-07,0.8749252623679544
34,1.0,0.8022596564689988,0.599999996811729,2.1105972371310364,818.6684185823212,3.0342818097681477,14.376413255864431,39.999999084311796,3.2884717216620056e-07,4.952216841106629e-06,3.318841304434347e-07,3.896915712421568e-06,3.7994343665963667e-07,8.873102701078017e-06,1.214548296129116e-07,0.8749252623679377
35,1.0,0.758993731925077,0.6499999972937267,1.9328659477527694,759.9838801961365,2.6970248909952064,13.953502021859714,39.99999874637553,4.267586667809973e-07,6.094772153253533e-06,4.083258765338357e-07,4.56365834664262e-06,4.582820549657787e-07,1.4053107687035112e-05,1.7283142223813735e-07,0.9901084663970552
36,1.0,0.758993731917378,0.6499999972937328,1.932865947719806,759.9838801567064,2.6970248909088466,13.953502021650888,39.99999874590904,4.267587504639366e-07,6.094557427845507e-06,4.0832599820387585e-07,4.563713879760058e-06,4.5828260335997584e-07,1.4055060065640075e-05,1.7283156382709567e-07,0.9901084663971667
37,1.0,0.7589937319250771,0.6499999972937267,1.9328659477527692,759.9838801961366,2.6970248909952064,13.953502021859716,39.99999874637553,4.267586667811045e-07,6.094772153253538e-06,4.0832587653391666e-07,4.563658346642604e-06,4.582820549658415e-07,1.4053107687034958e-05,1.7283142223895537e-07,0.990108466397055
38,1.0,0.7589937319250771,0.6499999972937267,1.9328659477527703,759.9838801961365,2.6970248909952073,13.953502021859714,39.99999874637553,4.2675866678101443e-07,6.094772153253556e-06,4.08325876533849e-07,4.563658346642574e-06,4.582820549657714e-07,1.4053107687034363e-05,1.7283142223829098e-07,0.9901084663970551
39,1.0,0.758993731925077,0.6499999972937267,1.9328659477527694,759.9838801961366,2.6970248909952064,13.953502021859716,39.99999874637553,4.2675866678449303e-07,6.094772153253456e-06,4.08325876533772e-07,4.563658346642529e-06,4.5828205496134103e-07,1.4053107687028708e-05,1.7283142224469084e-07,0.9901084663970553
40,1.0,0.6987161296392193,0.6999999969474373,1.7393602349287096,710.9850585140726,2.323389489660568,13.357724541493818,39.999997654136735,1.1150970333088175e-06,1.09660840579679e-05,8.423231732458957e-07,7.758833479680343e-06,8.601842175686134e-07,1.874477718594348e-05,0.14858697002262106,0.9999998892132195
41,1.0,0.698716129639219,0.6999999969474373,1.7393602349287098,710.9850585140726,2.3233894896605674,13.357724541493814,39.999997654136735,1.1150970333061536e-06,1.096608405796643e-05,8.423231732429852e-07,7.758833479682654e-06,8.601842175643074e-07,1.874477718594537e-05,0.1485869700226212,0.9999998892132195
