,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.695746784823687,0.5189021702529345,1.4999999850031247,378.6896623549184,1.7054944513902994,11.36996312294461,24.790188284647837,-2.9207891785500795e-10,-7.534943212475355e-09,-2.854120338874134e-10,-7.900596135967872e-09,-2.53755401721384e-10,-8.405716530350888e-09,-1.4350505626763674e-10,-1.351666234411136e-10
1,1.0,0.647511867430714,0.6127439689837185,1.4999999850010532,431.8808669673877,1.7383392869523955,11.588928695563785,34.3020511520036,-2.338557800630244e-10,-9.320939221649618e-09,-2.3197204771593568e-10,-9.461094770582905e-09,-2.0917025748749556e-10,24.792587948469972,-8.094113336844396e-11,1.000000009982895
2,1.0,0.647511867430714,0.6127439689837183,1.4999999850010532,431.8808669673878,1.7383392869523953,11.588928695563785,34.30205115200361,-2.3385578006302437e-10,-9.320939221649618e-09,-2.3197204771593601e-10,-9.461094770582906e-09,-2.0917025748750298e-10,24.792587948470064,-8.094113336844391e-11,1.000000009982895
3,1.0,0.647511867430714,0.6127439689837183,1.4999999850010532,431.88086696738765,1.7383392869523953,11.588928695563784,34.30205115200361,-2.3385578006302416e-10,-9.320939221649621e-09,-2.319720477159324e-10,-9.461094770582906e-09,-2.0917025744960746e-10,24.792587948470103,-8.094113336844393e-11,1.000000009982895
4,1.0,0.6549818265853178,0.5997268112011432,1.4999999850027315,437.6979862197619,1.7382470184254477,11.588313572031684,34.783509549530706,-2.0562517041507989e-10,-8.192872014289853e-09,-1.9364343345335086e-10,34.230467306347755,-1.938302250822309e-10,-8.553749157736356e-09,1.0000000053026745,-7.364568449143471e-11
5,1.0,0.8481274749981493,0.38508234834912847,1.9999999800009773,822.3211317946253,2.5355629556893002,12.677814905218455,32.122857007397954,-2.544727214503219e-10,-9.44122919812637e-09,-2.553183942320277e-10,-9.5744278624087e-09,-2.5121401691111183e-10,-9.591148004680382e-09,-9.352368650623881e-11,0.19380121950084006
6,1.0,0.8481274749981496,0.38508234834912797,1.9999999800009773,822.3211317946251,2.5355629556892993,12.677814905218453,32.122857007397926,-2.544727214503223e-10,-9.441229198126375e-09,-2.5531839423202674e-10,-9.5744278624087e-09,-2.512140169110711e-10,-9.591148004680387e-09,-9.352368650623899e-11,0.19380121950083715
7,1.0,0.8481274749981496,0.385082348349128,1.9999999800009773,822.3211317946251,2.5355629556893,12.677814905218453,32.12285700739793,-2.544727214503189e-10,-9.441229198126375e-09,-2.553183942321294e-10,-9.574427862408697e-09,-2.512140169146176e-10,-9.591148004680387e-09,-9.3523686506239e-11,0.1938012195008376
8,1.0,0.8481274749981494,0.38508234834912797,1.9999999800009773,822.3211317946249,2.535562955689299,12.67781490521845,32.122857007397926,-2.54472721446249e-10,-9.441229198126368e-09,-2.5531839441146946e-10,-9.574427862408697e-09,-2.512140124448947e-10,-9.591148004680387e-09,-9.352368650624374e-11,0.19380121950083692
9,1.0,0.8481274749981494,0.38508234834912847,1.9999999800009773,822.3211317946253,2.5355629556893002,12.677814905218453,32.12285700739795,-2.5447272145032707e-10,-9.441229198126378e-09,-2.553183942316459e-10,-9.574427862408699e-09,-2.5121401691489034e-10,-9.59114800468038e-09,-9.352368650623892e-11,0.19380121950083973
