,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.6495217156790243,0.5951527643453515,1.499999985004295,293.5530744972295,1.6981159490558522,11.320773106880997,23.194605870072298,-3.079281711499905e-10,-7.1643298814796955e-09,-3.0059525624474313e-10,-7.491957691809251e-09,-2.6597709108189094e-10,-7.978855122287536e-09,-1.6476962551642726e-10,-1.6185171351409514e-10
1,1.0,0.6148006521348014,0.6681945547773108,1.4999999850035337,352.3419665872488,1.7346720822000026,11.56448066361758,32.699691998091176,-2.1615849076243936e-10,-7.942227833482283e-09,-2.0225856185696144e-10,32.13175848509041,-2.0246096191498265e-10,-8.267799387309197e-09,1.0000000041929111,-8.40314128974599e-11
2,1.0,0.6495217156790585,0.595152764345329,1.499999985004295,293.55307449720215,1.698115949056113,11.320773106882735,23.194605870070884,-3.0792713581777e-10,-7.164329881363543e-09,-3.007270025201626e-10,-7.491957691862796e-09,-2.6668830460950735e-10,-7.978855121705778e-09,-1.6476962439345622e-10,-1.6191712134586087e-10
3,1.0,0.6495217156785642,0.5951527643456083,1.499999985004295,293.5530744976167,1.6981159490517648,11.320773106853746,23.19460587009097,-3.0776136081585366e-10,-7.164329890347843e-09,-2.965339574981521e-10,-7.491957697279026e-09,-2.564730869363313e-10,-7.97885512208688e-09,-1.6476962699724457e-10,-1.618508256910773e-10
4,1.0,0.6113732091895653,0.6740403866314255,1.4999999850013164,349.5792251973593,1.7344156466353895,11.562771093186827,32.41914061655723,-2.4633838675306956e-10,-9.240046223988036e-09,-2.435332992517636e-10,-9.365886094586696e-09,-2.029902114975737e-10,26.03876748053644,-9.100209463037536e-11,1.0000000099720752
5,1.0,0.8218385540311309,0.446564922733347,1.9999999800040844,589.2769705048026,2.5065182893074662,12.532591571837651,29.177782427113833,-2.5744213040381036e-10,-7.994087108870928e-09,-2.5443368386439485e-10,-8.351047448053984e-09,-2.3557570187875056e-10,-8.891678238093261e-09,-1.0532373962284426e-10,-8.537545315383464e-11
6,1.0,0.8218385540311134,0.44656492273339754,1.9999999800040844,589.2769705048232,2.506518289307504,12.532591571837841,29.177782427115986,-2.5744213052887764e-10,-7.994087108319778e-09,-2.5443388807332536e-10,-8.351047447607323e-09,-2.3557691971393397e-10,-8.89167823891973e-09,-1.053237396229183e-10,-8.508559498835543e-11
7,1.0,0.82183855403118,0.446564922733348,1.9999999800040844,589.2769705047383,2.5065182893087448,12.532591571844046,29.177782427112483,-2.5744169788545743e-10,-7.994087105940743e-09,-2.5443990657244594e-10,-8.351047445888458e-09,-2.3765807882474325e-10,-8.891678240771611e-09,-1.0532373967554574e-10,-8.500209590557391e-11
8,1.0,0.8218385540311092,0.4465649227334117,1.9999999800040844,589.2769705048275,2.5065182893075306,12.532591571837974,29.17778242711656,-2.5744216083543525e-10,-7.994087107784059e-09,-2.544359794280565e-10,-8.351047447176355e-09,-2.3560408991092724e-10,-8.891678239703524e-09,-1.0532373962962797e-10,-8.500036113002616e-11
9,1.0,0.8218385540311374,0.44656492273338794,1.9999999800040844,589.2769705047912,2.5065182893080324,12.532591571840484,29.17778242711497,-2.574422459964039e-10,-7.994087106908058e-09,-2.5444414093369675e-10,-8.351047446528564e-09,-2.3644659904078885e-10,-8.891678240425729e-09,-1.0532375586271286e-10,-8.498729864111816e-11
