,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2
0,1.0,0.9735154080127983,0.14755447476234634,4.402278418040167,2999.9999807840045,5.5713325896680175,12.655566187811214,39.99999928942048,6.897327199785992e-08,1.819188039710336e-06,7.960278337987083e-08,2.052099560076461e-06,1.1369931246208866e-07,7.866064814547107,1.845747730964924e-08,0.281430893528346
1,1.0,0.9735154080127983,0.1475544747623462,4.402278418040166,2999.9999807840045,5.571332589668015,12.655566187811209,39.99999928942048,6.897327240001438e-08,1.8191880397098759e-06,7.960278384157307e-08,2.052099560076374e-06,1.1369931268002965e-07,7.866064814547201,1.8457477360353575e-08,0.28143089352834316
2,1.0,0.9735154080127983,0.14755447476234637,4.402278418040167,2999.9999807840045,5.571332589668018,12.655566187811216,39.99999928942048,6.897327199781276e-08,1.8191880397103341e-06,7.960278337986633e-08,2.0520995600764616e-06,1.1369931246208019e-07,7.866064814547077,1.8457477309510872e-08,0.28143089352834677
3,1.0,0.9735154080127983,0.14755447476234645,4.402278418040169,2999.9999807840045,5.571332589668019,12.655566187811214,39.99999928942048,6.897327213722451e-08,1.8191880397100582e-06,7.960278353385646e-08,2.0520995600764154e-06,1.1369931235786225e-07,7.866064814546987,1.845747645839229e-08,0.2814308935283494
4,1.0,0.9735154080127982,0.14755447476234662,4.402278418040168,2999.9999807840045,5.571332589668018,12.655566187811212,39.99999928942048,6.897327199735937e-08,1.819188039710341e-06,7.96027833790809e-08,2.052099560076466e-06,1.1369931244402252e-07,7.866064814546875,1.8457477369218112e-08,0.2814308935283513
5,1.0,0.9603275606197764,0.19999999313634576,4.021436307514024,2409.2217585121402,5.04128279659537,12.53602546760278,39.99999977067654,8.469155947958052e-08,1.7465637176646565e-06,9.799972240695635e-08,1.9204861100799865e-06,1.3096026867264366e-07,9.93856995871149e-06,2.2454129342449003e-08,0.4585254729038507
6,1.0,0.9603275606197778,0.19999999313634576,4.021436307514141,2409.2217585121275,5.041282796595576,12.536025467602924,39.999999770676524,8.469154782131888e-08,1.746563903254339e-06,9.799970920193801e-08,1.920486148103919e-06,1.309602593218878e-07,9.938570180678668e-06,2.2454066897870195e-08,0.45852547290391077
7,1.0,0.9603275606205036,0.19999999313634176,4.021436307560994,2409.221758478223,5.041282796716951,12.536025467751724,39.9999997706213,8.468713548807969e-08,1.747041645182022e-06,9.799510583830775e-08,1.9205879206252646e-06,1.3093567317435242e-07,9.939112848225767e-06,2.2414492362157026e-08,0.45852547292603607
8,1.0,0.9603275606205391,0.19999999313634176,4.021436307564107,2409.221758478225,5.041282796721487,12.5360254677533,39.9999997706213,8.468713557312434e-08,1.747041639372135e-06,9.79951048183742e-08,1.9205879194253103e-06,1.3093563831411008e-07,9.939112841341346e-06,2.2412794394721824e-08,0.4585254729276782
9,1.0,0.9603275606196985,0.19999999313634204,4.021436307505944,2409.221758480538,5.041282796602765,12.536025467639842,39.999999770625166,8.468694697646899e-08,1.7470109049820993e-06,9.799501115073921e-08,1.9205813573901204e-06,1.309559769673028e-07,9.93907825823701e-06,2.244204090353049e-08,0.45852547289619733
