,id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-NC,membrane_GMT-oNF-2,membrane_NFX,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SB90,membrane_SM122,membrane_SS150101,membrane_SS336,membrane_SeppurePT,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source,is_augmented,id_original,test_fold_rejection_model,rejection_mcmpnn_combi_v05_id_organocatalysts_smino_8_fold0,rejection_mcmpnn_combi_v05_id_organocatalysts_smino_8_fold1,rejection_mcmpnn_combi_v05_id_organocatalysts_smino_8_fold2,rejection_mcmpnn_combi_v05_id_organocatalysts_smino_8_fold3,rejection_mcmpnn_combi_v05_id_organocatalysts_smino_8_fold4
0,1394,150,59.0,0.0,0,1,Acetonitrile,0.177021216,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.989609066,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9434406644708744,cat,0,1394,-1.0,1.0,1.0,1.0,0.97714114,1.0
1,1400,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.990984941,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.999346487878248,cat,0,1400,-1.0,0.9942575,1.0,0.97143036,1.0,0.9406915
2,1406,300,87.0,-8.0,0,0,Acetonitrile,0.153480228,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.93705844,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.1942167723319708,cat,0,1406,-1.0,0.9456624,0.98626757,0.883155,0.86902136,0.8832482
3,1412,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.407507751,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PMPerformance,1,0,CF,0.2265849485518676,cat,0,1412,-1.0,0.5266866,0.47840154,0.38128644,0.5019795,0.53505045
4,1418,200,-1.0,0.0,1,1,Acetonitrile,1.819539983,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.109777065,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-NC,1,0,CF,0.0500136457612601,cat,0,1418,-1.0,0.34384903,0.30079377,0.124483615,0.12456691,0.2934611
5,1424,300,-1.0,0.0,1,1,Acetonitrile,3.30137418,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.347052164,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS150101,1,0,CF,0.1844568930226464,cat,0,1424,-1.0,0.47968644,0.46414647,0.33595094,0.54162204,0.5201392
6,1430,500,82.0,0.0,0,1,Acetonitrile,0.45587198,20.0,21.0,C(C)#N,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.600136883,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SS336,1,0,CF,0.3970039008965401,cat,0,1430,-1.0,0.6994217,0.72418904,0.63446206,0.72456616,0.7722351
7,1436,150,59.0,0.0,0,1,Ethanol,0.02,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.990846981,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9934048010917984,cat,0,1436,-1.0,1.0,1.0,1.0,0.95626026,0.99384445
8,1442,300,59.0,-37.5,0,0,Ethanol,0.078074137,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.990507404,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.9791170486040093,cat,0,1442,-1.0,0.99108076,1.0,1.0,0.98000777,0.93596035
9,1448,300,87.0,-8.0,0,0,Ethanol,0.195522762,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.243671903,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.120715930478041,cat,0,1448,-1.0,0.73472154,0.5691821,0.71693563,0.44988468,0.5152996
10,1454,300,-1.0,0.0,1,1,Ethanol,0.538615965,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,-0.024035363,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PMPerformance,1,0,CF,-0.0107388485047888,cat,0,1454,-1.0,0.47803915,0.35313314,0.2926144,0.35160726,0.3416723
11,1460,200,-1.0,0.0,1,1,Ethanol,0.854564774,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,-0.079269586,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-NC,1,0,CF,-0.0335321491000106,cat,0,1460,-1.0,0.42575496,0.07765359,0.10795486,0.14345327,0.2021591
12,1466,300,-1.0,0.0,1,1,Ethanol,1.482130186,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.875375506,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS150101,1,0,CF,0.9009256745166332,cat,0,1466,-1.0,0.79416305,0.9661454,0.82448775,0.82581043,0.7165853
13,1472,500,82.0,0.0,0,1,Ethanol,0.320534523,20.0,21.0,C(C)O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,OC1=C([Si](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C5C=CC=CC5=[C@@]1[C@@]6=C7C=CC=CC7=CC([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=C6O,organocatalyst,0.173381988,803.1220000000002,7.826000000000011,803.1220000000002,7.826000000000011,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SS336,1,0,CF,0.082170066064442,cat,0,1472,-1.0,0.70160306,0.6530795,0.6584929,0.6428376,0.64583653
