,id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_BW30,membrane_DM150,membrane_DM200,membrane_DM300,membrane_DM500,membrane_Desal5DL,membrane_GMT-NC,membrane_GMT-oNF-1,membrane_GMT-oNF-2,membrane_GMT-oNF-3,membrane_MPF50,membrane_NF270,membrane_NF90,membrane_NFX,membrane_PBI,membrane_PDMS,membrane_PEEK,membrane_PM280,membrane_PMPerformance,membrane_PMS600,membrane_PV46,membrane_SB90,membrane_SM122,membrane_SM228,membrane_SM240,membrane_SS126,membrane_SS136,membrane_SS150101,membrane_SS336,membrane_SS375,membrane_SS776,membrane_SS815,membrane_SeppurePT,membrane_TFC-SR2,membrane_TS40,membrane_XLE,membrane_CPA3,membrane_DDK,membrane_DK,membrane_Desal51HL,membrane_ES10C,membrane_ES20,membrane_ESPA1,membrane_ESPA2,membrane_ESPA3,membrane_HL,membrane_HR95,membrane_LC2,membrane_LE440,membrane_LF10,membrane_LFC1,membrane_NE90,membrane_NF,membrane_NF200,membrane_NF70,membrane_NTR729HF,membrane_NTR7450,membrane_PMS380,membrane_SB50,membrane_SW30XLE,membrane_SWC1,membrane_TS80,membrane_UTC20,membrane_UTC60,membrane_UTC70,membrane_VNF1,membrane_VNF2,membrane_X20,membrane_XLE440,membrane,process_configuration_CF,process_configuration_DE,process_configuration,membrane_configuration_FS,membrane_configuration_HF,membrane_configuration,corr_rejection,modified_corr_rejection,yj_corr_rejection,bc_corr_rejection,source,is_augmented,id_original,test_fold_rejection_model,train_mcmpnn_combi_id_organos_smino_5_fold0,val_mcmpnn_combi_id_organos_smino_5_fold0,test_mcmpnn_combi_id_organos_smino_5_fold0,rejection_mcmpnn_combi_id_organos_smino_5_fold0,train_mcmpnn_combi_id_organos_smino_5_fold1,val_mcmpnn_combi_id_organos_smino_5_fold1,test_mcmpnn_combi_id_organos_smino_5_fold1,rejection_mcmpnn_combi_id_organos_smino_5_fold1,train_mcmpnn_combi_id_organos_smino_5_fold2,val_mcmpnn_combi_id_organos_smino_5_fold2,test_mcmpnn_combi_id_organos_smino_5_fold2,rejection_mcmpnn_combi_id_organos_smino_5_fold2,train_mcmpnn_combi_id_organos_smino_5_fold3,val_mcmpnn_combi_id_organos_smino_5_fold3,test_mcmpnn_combi_id_organos_smino_5_fold3,rejection_mcmpnn_combi_id_organos_smino_5_fold3,train_mcmpnn_combi_id_organos_smino_5_fold4,val_mcmpnn_combi_id_organos_smino_5_fold4,test_mcmpnn_combi_id_organos_smino_5_fold4,rejection_mcmpnn_combi_id_organos_smino_5_fold4
0,715,300,-1.0,0.0,1,1,Ethanol,0.0141,10.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.301752464,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SeppurePT,1,0,CF,0,1,HF,0.301752464,-0.1498149277195828,-0.9699830746029744,16696485939234.346,cat,0,715,-1.0,0,0,1,0.5118616,0,0,1,0.4263462,0,0,1,0.41353047,0,0,1,0.2999148,0,0,1,0.42067644
1,723,300,-1.0,0.0,1,1,Ethanol,0.0141,20.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.101626016,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SeppurePT,1,0,CF,0,1,HF,0.101626016,-0.0417353125489962,-1.353208778605532,12639114189369.7,cat,0,723,-1.0,0,0,1,0.5245177,0,0,1,0.34962788,0,0,1,0.3107942,0,0,1,0.25549284,0,0,1,0.38581812
2,764,225,-1.0,0.0,1,1,Ethanol,0.24,10.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,1.0,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFX,1,0,CF,1,0,FS,0.9932829416654592,-1.7768401420569149,1.1619375572928423,41981165504080.89,cat,0,764,-1.0,0,0,1,0.51682246,0,0,1,0.63431257,0,0,1,0.61014664,0,0,1,0.6010999,0,0,1,0.72421575
3,771,250,-1.0,0.0,1,1,Ethanol,0.3787,10.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.987202925,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TS40,1,0,CF,1,0,FS,0.987202925,-1.6421208719842086,1.1372097284493925,41652862955307.55,cat,0,771,-1.0,0,0,1,0.4860153,0,0,1,0.5420568,0,0,1,0.5665046,0,0,1,0.4410913,0,0,1,0.5971001
4,778,200,-1.0,0.0,1,1,Ethanol,2.033857,10.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,-0.003656307,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SB90,1,0,CF,1,0,FS,-0.003656307,0.0058907269150401,-1.517664843591327,10892915846793.951,cat,0,778,-1.0,0,0,1,0.117479175,0,0,1,0.16257575,0,0,1,0.23763394,0,0,1,0.047295988,0,0,1,0.0067055225
5,785,225,-1.0,0.0,1,1,Ethanol,0.24,20.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.998628885,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFX,1,0,CF,1,0,FS,0.998628885,-1.944196948275728,1.183773209995946,42271815890837.64,cat,0,785,-1.0,0,0,1,0.52426755,0,0,1,0.7218674,0,0,1,0.65247416,0,0,1,0.66817266,0,0,1,0.77036345
6,792,250,-1.0,0.0,1,1,Ethanol,0.3787,20.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.921846435,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TS40,1,0,CF,1,0,FS,0.921846435,-1.054760119796637,0.8784901284756381,38271346823326.49,cat,0,792,-1.0,0,0,1,0.49822477,0,0,1,0.6036581,0,0,1,0.61842024,0,0,1,0.4928561,0,0,1,0.6307135
7,799,200,-1.0,0.0,1,1,Ethanol,2.033857,20.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,-0.01691042,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SB90,1,0,CF,1,0,FS,-0.01691042,0.0115325606406169,-1.5366422882595026,10689733733656.852,cat,0,799,-1.0,0,0,1,0.11257407,0,0,1,0.16751826,0,0,1,0.20136586,0,0,1,0.14249355,0,0,1,0.022028387
8,806,225,-1.0,0.0,1,1,Ethanol,0.24,30.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.956927176,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFX,1,0,CF,1,0,FS,0.956927176,-1.2751278029870317,1.0157525695209002,40053297237789.9,cat,0,806,-1.0,0,0,1,0.54933,0,0,1,0.79032034,0,0,1,0.6770724,0,0,1,0.6821492,0,0,1,0.7379784
9,813,250,-1.0,0.0,1,1,Ethanol,0.3787,30.0,21.0,C(C)O,CCN(CC)CC,CCN(CC)CC,organocatalyst,0.894316163,101.193,1.3481,101.193,1.3481,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TS40,1,0,CF,1,0,FS,0.894316163,-0.9367273151369288,0.7733597492209257,36924842490533.11,cat,0,813,-1.0,0,0,1,0.52287614,0,0,1,0.6709482,0,0,1,0.62243664,0,0,1,0.58229965,0,0,1,0.6451081
